category,style,size,chest_cm,waist_cm,arm_length_cm,neckline_cm,UK,EUR
jackets_coats,regular,XL,113.82432923965186,98.66492657151667,62.374483681773185,42.0,46R-48R,56-58
jackets_coats,regular,XL,111.45614052051263,101.63454766336554,62.269315820935816,42.0,46R-48R,56-58
jackets_coats,regular,XL,111.91105116344673,100.10984850899777,62.266689066445196,42.0,46R-48R,56-58
jackets_coats,regular,XL,112.46477485739788,99.34488932119352,62.01640391644118,42.0,46R-48R,56-58
jackets_coats,regular,XL,111.07542090657589,99.52777950482702,62.49060268922794,42.0,46R-48R,56-58
jackets_coats,regular,XL,112.92371937477331,100.22359131616018,62.16186821458477,42.0,46R-48R,56-58
jackets_coats,regular,XL,112.55355248857549,100.40122598051396,62.277673610737,42.0,46R-48R,56-58
jackets_coats,regular,XL,111.82252592914952,102.19992424782079,62.34628624731943,42.0,46R-48R,56-58
jackets_coats,regular,XL,110.268914451072,102.43725709959436,62.226071516486805,42.0,46R-48R,56-58
jackets_coats,regular,XL,110.8359461443943,98.70210122235909,62.17839842415982,42.0,46R-48R,56-58
jackets_coats,regular,XL,111.3703860396792,98.9629225439206,62.23473569711945,42.0,46R-48R,56-58
jackets_coats,regular,XL,113.68650505174675,100.26381217221503,62.347611029786485,42.0,46R-48R,56-58
jackets_coats,regular,XL,113.55397346895201,102.70118404260049,62.13326790368603,42.0,46R-48R,56-58
jackets_coats,regular,XL,113.03102132988482,99.3153801734502,62.432193179254945,42.0,46R-48R,56-58
jackets_coats,regular,XL,111.92309246562358,102.2074847575616,62.407560829607306,42.0,46R-48R,56-58
jackets_coats,regular,XL,110.57092946461069,100.41512017579034,62.09162053649267,42.0,46R-48R,56-58
jackets_coats,regular,XL,112.0462466902003,98.67857434994508,62.370156442280276,42.0,46R-48R,56-58
jackets_coats,regular,XL,112.30321231500744,100.80551046579542,62.41962245949188,42.0,46R-48R,56-58
jackets_coats,regular,XL,113.53332024302313,101.91660871978861,62.137811896150055,42.0,46R-48R,56-58
jackets_coats,regular,XL,113.25847037459519,101.0499274204181,62.073326057271125,42.0,46R-48R,56-58
jackets_coats,regular,XL,111.78933193112985,99.72161347606541,62.249625775550015,42.0,46R-48R,56-58
jackets_coats,regular,XL,111.49295093382291,100.36591435338205,62.428107164181974,42.0,46R-48R,56-58
jackets_coats,regular,XL,110.6710873193865,99.25715985414968,62.270240796348425,42.0,46R-48R,56-58
jackets_coats,regular,XL,113.91901768582026,99.08944278940488,62.077613215007645,42.0,46R-48R,56-58
jackets_coats,regular,XL,111.85181248400964,99.11885579626518,62.45294179400652,42.0,46R-48R,56-58
jackets_coats,regular,XL,110.18284209387562,101.19271134074023,62.0043342056147,42.0,46R-48R,56-58
jackets_coats,regular,XL,111.06511553248478,101.40726071166469,62.440943031796884,42.0,46R-48R,56-58
jackets_coats,regular,XL,111.05729091622908,102.04145490542264,62.17443983540096,42.0,46R-48R,56-58
jackets_coats,regular,XL,111.69905850274584,99.34810826728446,62.194819951876255,42.0,46R-48R,56-58
jackets_coats,regular,XL,112.26473968932129,100.78947480030016,62.12315106204779,42.0,46R-48R,56-58
jackets_coats,regular,XL,111.48399703052294,100.31946509449912,62.20653163659905,42.0,46R-48R,56-58
jackets_coats,regular,XXL,118.50230067182439,107.60833948418326,62.69319918532931,44.0,50R-52R,60-62
jackets_coats,regular,XXL,118.79818606658323,109.38715486179657,62.81469006803136,44.0,50R-52R,60-62
jackets_coats,regular,XXL,119.4925718869187,110.04304560154281,62.51555841853462,44.0,50R-52R,60-62
jackets_coats,regular,XXL,118.5772585978692,110.2498706703122,62.5227148852129,44.0,50R-52R,60-62
jackets_coats,regular,XXL,118.15297535654504,110.36088863733043,62.876337355335025,44.0,50R-52R,60-62
jackets_coats,regular,XXL,118.26572644851989,108.93972169573374,62.99849056517513,44.0,50R-52R,60-62
jackets_coats,regular,XXL,120.99118151147631,109.46187083211382,62.86621242259626,44.0,50R-52R,60-62
jackets_coats,regular,XXL,118.06332481814029,109.74879159237396,62.77722993613889,44.0,50R-52R,60-62
jackets_coats,regular,XXL,120.72039804461805,110.96297958480567,62.66269713100825,44.0,50R-52R,60-62
jackets_coats,regular,XXL,120.73009163063726,108.11702901135763,62.98782534383655,44.0,50R-52R,60-62
jackets_coats,regular,XXL,121.89352624287673,111.14810541365264,62.762303992963986,44.0,50R-52R,60-62
jackets_coats,regular,XXL,120.13211207533948,108.70087095540862,62.98421046484201,44.0,50R-52R,60-62
jackets_coats,regular,XXL,119.925618018853,111.54814047095091,62.59552043597924,44.0,50R-52R,60-62
jackets_coats,regular,XXL,121.86522924760695,108.12525990816938,62.76831909255578,44.0,50R-52R,60-62
jackets_coats,regular,XXL,120.56299812335462,109.25811645582792,62.986374792109416,44.0,50R-52R,60-62
jackets_coats,regular,XXL,120.62953873721067,108.04673537053694,62.92146514570305,44.0,50R-52R,60-62
jackets_coats,regular,XXL,120.26974501388187,107.68302523448808,62.72137201184196,44.0,50R-52R,60-62
jackets_coats,regular,XXL,119.13144609284392,110.46745061682363,62.76822702212644,44.0,50R-52R,60-62
jackets_coats,regular,XXL,119.45738057959163,110.22940819548184,62.586075210902685,44.0,50R-52R,60-62
jackets_coats,regular,XXL,120.47671246123629,108.12630971879699,62.674719875725934,44.0,50R-52R,60-62
jackets_coats,regular,XXL,118.1796630342166,110.38731124327514,62.980910215928425,44.0,50R-52R,60-62
jackets_coats,regular,XXL,121.21662085827141,110.63624252859844,62.72373538575249,44.0,50R-52R,60-62
jackets_coats,regular,XXL,118.27748744393925,109.70025439684464,62.90836477203636,44.0,50R-52R,60-62
jackets_coats,regular,XXL,118.78288149980354,108.7904574415831,62.67244069535674,44.0,50R-52R,60-62
jackets_coats,regular,XXL,120.26312882584226,107.6470621646762,62.51194065348686,44.0,50R-52R,60-62
jackets_coats,regular,XXL,119.30660502620967,110.82594372735527,62.77993469608049,44.0,50R-52R,60-62
jackets_coats,regular,XXL,121.03505227302519,109.44265030087575,62.690824199576916,44.0,50R-52R,60-62
jackets_coats,regular,XXL,121.3016604398183,108.12585252273487,62.8662505808309,44.0,50R-52R,60-62
jackets_coats,regular,XXL,119.21096987283755,110.9755844688973,62.992537785127986,44.0,50R-52R,60-62
jackets_coats,regular,XXL,119.50193526072898,110.69525109959308,62.51562811228832,44.0,50R-52R,60-62
jackets_coats,regular,XXL,119.96584211617376,111.3610702011198,62.66441640065373,44.0,50R-52R,60-62
jackets_coats,regular,XXL,118.91341555107378,108.8629704142648,62.841626191493496,44.0,50R-52R,60-62
jackets_coats,regular,XXL,119.57369367728022,107.99446479247302,62.65901363162627,44.0,50R-52R,60-62
jackets_coats,regular,XXL,118.27950536840515,109.60639219859362,62.91861969350155,44.0,50R-52R,60-62
jackets_coats,regular,XXL,118.6373401931368,111.91060913627426,62.85770181366964,44.0,50R-52R,60-62
jackets_coats,regular,XXL,119.46224240400579,108.8578611702395,62.711046785038,44.0,50R-52R,60-62
jackets_coats,regular,XXL,118.17713523530755,108.25377066780716,62.824103704238674,44.0,50R-52R,60-62
jackets_coats,regular,XXL,120.03774041402733,110.27659555369276,62.68241564110978,44.0,50R-52R,60-62
jackets_coats,regular,XXL,119.95299058513233,109.21114845962033,62.96312658775976,44.0,50R-52R,60-62
jackets_coats,regular,XXL,118.37565426804278,111.65501552812988,62.50333400556294,44.0,50R-52R,60-62
jackets_coats,regular,XXL,118.36625729307302,109.8777016419786,62.83646793992083,44.0,50R-52R,60-62
jackets_coats,regular,XXL,118.37383146768286,109.68920662574548,62.919405338275794,44.0,50R-52R,60-62
jackets_coats,regular,XXL,121.60412365650893,107.62423348998158,62.76394690597397,44.0,50R-52R,60-62
jackets_coats,regular,XXL,121.95177675269449,111.62797214322175,62.60177694627915,44.0,50R-52R,60-62
jackets_coats,regular,XXL,121.09483080994792,111.50292929761851,62.56898420586884,44.0,50R-52R,60-62
jackets_coats,regular,XXL,121.3033339120213,111.69360478473405,62.69575937253428,44.0,50R-52R,60-62
jackets_coats,regular,XXL,120.57231476429918,111.88054385469786,62.8082721179534,44.0,50R-52R,60-62
jackets_coats,regular,XXL,119.17192523671876,111.61726797367236,62.557782696652644,44.0,50R-52R,60-62
jackets_coats,regular,XXL,119.40947943370075,107.93103594204744,62.6219356528941,44.0,50R-52R,60-62
jackets_coats,regular,XXL,118.8483082869473,108.71612549975538,62.62916224572551,44.0,50R-52R,60-62
jackets_coats,regular,XXL,120.49476663705025,109.55535884044072,62.73488940340765,44.0,50R-52R,60-62
jackets_coats,regular,XXL,121.62593156203727,108.22547636810359,62.6908478420356,44.0,50R-52R,60-62
jackets_coats,regular,XXL,118.05104882115629,109.25891084549757,62.83877709652299,44.0,50R-52R,60-62
jackets_coats,regular,XXL,121.58461665269627,109.12583370834847,62.83167181467803,44.0,50R-52R,60-62
jackets_coats,regular,XXL,119.09847173767962,111.40363523280327,62.60797422994908,44.0,50R-52R,60-62
jackets_coats,regular,XXL,119.8889051131678,107.92217809757918,62.52466734335392,44.0,50R-52R,60-62
jackets_coats,regular,XXL,118.09280710287389,109.1375736233381,62.95668595874963,44.0,50R-52R,60-62
jackets_coats,regular,XXL,121.78525812177111,108.21140302004652,62.760490349242566,44.0,50R-52R,60-62
jackets_coats,regular,XXL,120.40382772390386,109.14363395887347,62.5109745951516,44.0,50R-52R,60-62
jackets_coats,regular,XXL,118.20159746461187,107.87082918699213,62.50545678682026,44.0,50R-52R,60-62
jackets_coats,regular,XXL,121.29106289146688,108.95066783668071,62.84600504118217,44.0,50R-52R,60-62
jackets_coats,regular,XXL,119.13690119867631,110.28659297490292,62.84313188506578,44.0,50R-52R,60-62
jackets_coats,regular,XXL,120.39917419608652,108.403199439642,62.55765813145712,44.0,50R-52R,60-62
jackets_coats,regular,XXL,121.48060957031308,107.94362453997493,62.72777791221596,44.0,50R-52R,60-62
jackets_coats,regular,XXL,118.4164100513209,108.7302397255092,62.95405535644218,44.0,50R-52R,60-62
jackets_coats,regular,XXL,118.83376026152526,111.69924870125378,62.592488789859374,44.0,50R-52R,60-62
jackets_coats,regular,XXL,118.19133520261295,111.85081787273224,62.78540507447193,44.0,50R-52R,60-62
jackets_coats,regular,XXL,119.07214216253044,110.81422450856198,62.53438397881313,44.0,50R-52R,60-62
jackets_coats,regular,XXL,119.52359631961755,111.18541752718473,62.826974205721974,44.0,50R-52R,60-62
jackets_coats,regular,XXL,119.82325650738517,108.46014142751449,62.75532813021242,44.0,50R-52R,60-62
jackets_coats,regular,XXL,118.155453107676,110.71632559232332,62.53722704771869,44.0,50R-52R,60-62
jackets_coats,regular,XXL,118.7149835740263,107.86094276235282,62.73786191688007,44.0,50R-52R,60-62
jackets_coats,regular,XXL,119.50099182789447,107.90280456704313,62.679686060722624,44.0,50R-52R,60-62
jackets_coats,regular,XXL,119.99656135074551,110.04670736250397,62.734583166137504,44.0,50R-52R,60-62
jackets_coats,regular,XXL,121.43980500489931,111.59400093467258,62.95823871438878,44.0,50R-52R,60-62
jackets_coats,regular,XXL,118.45307388500183,107.75802441027167,62.66269475646218,44.0,50R-52R,60-62
jackets_coats,regular,XXL,121.17908843473266,109.28469784069833,62.54583593359518,44.0,50R-52R,60-62
jackets_coats,regular,XXL,120.90131404191938,111.44295208748815,62.60249549305341,44.0,50R-52R,60-62
jackets_coats,regular,XXL,120.05651996739299,110.84944126722682,62.54854502821263,44.0,50R-52R,60-62
jackets_coats,regular,XXL,120.33517523310384,108.30206514715397,62.64739148538257,44.0,50R-52R,60-62
jackets_coats,regular,XXL,120.40112903842238,110.4304477229245,62.59121529013856,44.0,50R-52R,60-62
jackets_coats,regular,XXL,120.64301610840513,108.01645857675918,62.787808653778654,44.0,50R-52R,60-62
jackets_coats,regular,XXL,121.22882364682657,110.45198446559166,62.93778449229126,44.0,50R-52R,60-62
jackets_coats,regular,XXL,120.75159221959437,109.31397782525113,62.543663627388014,44.0,50R-52R,60-62
jackets_coats,regular,XXL,121.57625362088068,111.32701150509861,62.883982033655606,44.0,50R-52R,60-62
jackets_coats,regular,XXL,120.07963456398016,111.35790548739728,62.62821888138841,44.0,50R-52R,60-62
jackets_coats,regular,XXL,121.72043605326422,111.88231887322976,62.69210782173557,44.0,50R-52R,60-62
jackets_coats,regular,XXL,121.20387221715085,108.08048573879077,62.73378095161772,44.0,50R-52R,60-62
jackets_coats,regular,XXL,119.82469935299656,108.57378509836275,62.94654584676814,44.0,50R-52R,60-62
jackets_coats,regular,XXL,120.98288301841843,110.12423921289249,62.6157866733209,44.0,50R-52R,60-62
jackets_coats,regular,XXL,120.35870144292039,110.09078353388144,62.876918210432216,44.0,50R-52R,60-62
jackets_coats,regular,XXL,118.491767936146,108.7001087318341,62.923178970329694,44.0,50R-52R,60-62
jackets_coats,regular,XXL,118.72409283816032,111.50882492188857,62.55121089538227,44.0,50R-52R,60-62
jackets_coats,regular,XXL,119.53346065099548,108.21880933951775,62.80995741984876,44.0,50R-52R,60-62
jackets_coats,regular,XXL,121.66468732168693,110.46101441395848,62.68623186217218,44.0,50R-52R,60-62
jackets_coats,regular,XXL,121.13784676534985,111.95654871779607,62.758940860962674,44.0,50R-52R,60-62
jackets_coats,regular,XXL,120.16616917077563,108.3829445122641,62.62164705646687,44.0,50R-52R,60-62
jackets_coats,regular,XXL,119.3618082151109,111.18749780556453,62.7832285420034,44.0,50R-52R,60-62
jackets_coats,regular,XXL,120.80724596327072,110.37505713243246,62.91726331661602,44.0,50R-52R,60-62
jackets_coats,regular,XXL,120.29742761602549,110.41799615956334,62.82828288845076,44.0,50R-52R,60-62
jackets_coats,regular,3XL,126.72091309498508,120.93369207371664,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,129.55372273504645,120.04613856433461,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,127.57824394491045,117.7818455087521,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,129.0626844885811,118.10793615956607,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,126.2186284519067,117.34016457196614,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,126.4904984209132,118.1069841637578,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,129.54257121783704,119.0135476384772,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,128.7790399937872,118.33004323726739,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,129.05013407881256,119.00131023171723,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,126.82095313419295,119.78062508829157,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,128.03569062064733,116.84773976524427,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,126.83371868992177,120.7674599671228,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,129.708439190429,119.6908181529395,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,128.24333943215018,119.11102265232017,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,126.04536886493443,120.71658566884207,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,128.7646911771489,116.64988582533819,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,127.16562329716378,117.41221050883934,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,127.23099398068244,117.10512321757298,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,127.1497979671182,119.33482272826812,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,126.70934758799588,119.1194262321623,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,129.52400788701945,120.2389693462737,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,127.42640280089913,117.78550932623384,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,126.12533711288795,117.03944993372083,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,127.3594418816127,120.25268298679256,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,126.04985614871494,120.4927075003693,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,127.75633545558458,118.64315541494555,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,127.03631700745805,120.84514937716695,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,128.2627126937047,118.7748838062913,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,127.4510288734319,119.04830432029362,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,128.79115076371104,118.23011381455244,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,128.75056740825343,119.2708896609135,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,128.66058982546838,116.50646436196755,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,126.72274234416227,120.70150386059375,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,128.1926934532656,120.29881394620465,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,126.43477530873642,117.98211918255029,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,129.89739218159028,120.99726552024642,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,128.4267925537039,118.71207263716373,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,127.52763351524922,119.9501256260497,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,126.78756181849118,117.7275693614692,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,129.78535704438008,120.33451736417149,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,126.56719341459736,118.69341094256812,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,127.51640815300333,120.7536539647132,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,126.35969782252855,118.7822944188618,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,126.39540076567181,119.99591669358287,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,126.237734964281,117.57664674475267,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,129.3684379955842,120.36744642880609,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,128.16630319058348,120.01347867110115,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,127.44028816811706,117.69032048560945,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,128.00614419626535,117.20339594823938,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,128.21945602637558,119.81963920351542,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,127.67482327129524,118.98622889662207,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,129.1102246137635,116.50115354130689,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,126.36658738104526,120.86440470923733,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,129.830609016769,117.13108222210128,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,129.58543484542048,117.35498272829103,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,128.6924722367179,120.31291933258717,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,126.54785109964146,118.44426200352395,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,126.24625894954742,116.59209562147352,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,129.65118943776898,120.13791501999799,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,126.96689049684873,120.15622432109448,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,129.00010526511124,116.77670551745558,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,126.77259913627847,119.21582098118427,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,129.07874234505863,119.72450542667377,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,126.3233169762982,120.68002171114416,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,128.20102789772943,118.27054931471426,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,127.07324480140973,119.08699608634844,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,126.44772282849131,117.84400306138811,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,127.8956764794146,117.46505613484415,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,129.17767549205323,117.03563893525339,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,126.1891233217814,119.27043287621473,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,127.4782705957592,117.93065424406466,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,129.975534710455,120.07574658969493,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,129.79851018452092,118.19839106943917,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,126.07946835108996,119.27812558304598,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,128.46336736837534,119.49703351155026,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,126.54567175830307,118.74189408704105,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,129.33067464595538,117.45964701023473,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,129.48645439650753,119.32443636326441,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,129.13600411503703,117.92138401788469,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,126.4105604301347,118.0116043057235,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,127.64204917555118,119.18533170446972,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,126.89976418312544,120.50589754782972,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,129.51385465222398,119.7384298447664,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,128.77600143092627,118.7139271489874,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,129.10757854778464,117.85945631313517,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,128.71817977067963,119.7577614537479,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,126.0283850600206,118.9872580452003,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,128.813099899011,119.25172553639027,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,129.32550409341133,117.91262453758735,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,128.9459133619894,120.8257995828325,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,127.30106010745975,119.81305513869655,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,126.76816955941229,118.8423199694066,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,126.5925895302983,119.30046130952171,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,126.57657675485375,120.66929616360818,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,126.61424492445552,120.7410433143448,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,129.18525515183592,119.69682168796454,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,126.13988624350978,117.24290109221221,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,126.69755224288296,118.93427051924505,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,128.70655725111376,119.97439099464125,63.0,46.0,54R-56R,64-66
jackets_coats,regular,3XL,129.3801148547541,117.34594981980345,63.0,46.0,54R-56R,64-66
jackets_coats,long,XS/L,84.5597632530541,68.358177489325,62.0,34.49073220023047,30L-32L,40L-42L
jackets_coats,long,XS/L,85.32934816966782,73.12998613490716,62.0,34.345409160081196,30L-32L,40L-42L
jackets_coats,long,XS/L,80.66374549030503,72.95148361606826,62.0,34.33014664929764,30L-32L,40L-42L
jackets_coats,long,XS/L,85.43089881248555,68.68809844961994,62.0,34.829204296796235,30L-32L,40L-42L
jackets_coats,long,XS/L,85.71801907731427,73.22471277927929,62.0,34.04684731162511,30L-32L,40L-42L
jackets_coats,long,XS/L,84.88043804603734,72.33032400671038,62.0,34.98327291140202,30L-32L,40L-42L
jackets_coats,long,XS/L,82.1675189096396,66.84968629158497,62.0,34.61332591706994,30L-32L,40L-42L
jackets_coats,long,XS/L,84.24904491427417,73.05005700498778,62.0,34.41872373911485,30L-32L,40L-42L
jackets_coats,long,XS/L,83.97978912789324,72.46781000784628,62.0,34.81414598762872,30L-32L,40L-42L
jackets_coats,long,XS/L,81.46552417654453,67.85597394050028,62.0,34.137993882095024,30L-32L,40L-42L
jackets_coats,long,XS/L,78.0768402980774,69.26371667082866,62.0,34.27890653707596,30L-32L,40L-42L
jackets_coats,long,XS/L,80.02046292083895,66.10849330799815,62.0,34.67363528201372,30L-32L,40L-42L
jackets_coats,long,XS/L,83.75586061880452,73.25969029600355,62.0,34.662838709325115,30L-32L,40L-42L
jackets_coats,long,XS/L,83.19825016379424,72.58460078010206,62.0,34.89436858025363,30L-32L,40L-42L
jackets_coats,long,XS/L,83.88574113934962,68.62205319517523,62.0,34.049717630575245,30L-32L,40L-42L
jackets_coats,long,XS/L,84.25570980044266,68.82230061326118,62.0,34.381514298874954,30L-32L,40L-42L
jackets_coats,long,XS/L,82.63918229519365,68.55497161469752,62.0,34.41205377766709,30L-32L,40L-42L
jackets_coats,long,XS/L,81.74151182962667,71.265590287144,62.0,34.30970371318278,30L-32L,40L-42L
jackets_coats,long,XS/L,81.65817688911504,66.70448182325399,62.0,34.82580697872607,30L-32L,40L-42L
jackets_coats,long,XS/L,78.23053051929881,72.50761531031276,62.0,34.27465573187475,30L-32L,40L-42L
jackets_coats,long,XS/L,79.6838076121243,67.15176315497604,62.0,34.29004518313483,30L-32L,40L-42L
jackets_coats,long,XS/L,80.97277275633544,70.19739467997337,62.0,34.90858619149782,30L-32L,40L-42L
jackets_coats,long,XS/L,82.82546494483222,73.57362034081012,62.0,34.082414905698364,30L-32L,40L-42L
jackets_coats,long,XS/L,84.07653945506219,73.98258169393247,62.0,34.54164412850817,30L-32L,40L-42L
jackets_coats,long,XS/L,85.1634547021622,66.9137886839545,62.0,34.493392256718586,30L-32L,40L-42L
jackets_coats,long,XS/L,85.29211404138502,73.01137327984655,62.0,34.246818408518905,30L-32L,40L-42L
jackets_coats,long,XS/L,85.70644123645201,67.62097005677356,62.0,34.448417443436654,30L-32L,40L-42L
jackets_coats,long,XS/L,85.2745294776963,66.27186120466966,62.0,34.83551609910104,30L-32L,40L-42L
jackets_coats,long,XS/L,79.1461829002595,72.22324664678847,62.0,34.51190846378934,30L-32L,40L-42L
jackets_coats,long,XS/L,78.66474745060334,69.143581979165,62.0,34.44987921459916,30L-32L,40L-42L
jackets_coats,long,XS/L,78.01348517872985,73.31781399593336,62.0,34.944067658320066,30L-32L,40L-42L
jackets_coats,long,XS/L,78.7693790720748,70.92672086153812,62.0,34.35933933846863,30L-32L,40L-42L
jackets_coats,long,XS/L,80.5676142733317,66.05100968772645,62.0,34.35350124988432,30L-32L,40L-42L
jackets_coats,long,XS/L,79.63979023683333,69.0660926417467,62.0,34.865726441917836,30L-32L,40L-42L
jackets_coats,long,XS/L,80.77383269246155,72.11263215550777,62.0,34.395248239565454,30L-32L,40L-42L
jackets_coats,long,XS/L,85.65697385274504,70.86825526180615,62.0,34.964890381958234,30L-32L,40L-42L
jackets_coats,long,XS/L,79.3918921996733,67.72577280634654,62.0,34.902917842750234,30L-32L,40L-42L
jackets_coats,long,XS/L,84.4332910497387,69.51522226281243,62.0,34.27625569494423,30L-32L,40L-42L
jackets_coats,long,XS/L,78.9065940334851,70.72081179023446,62.0,34.32455948473908,30L-32L,40L-42L
jackets_coats,long,XS/L,81.99332626601652,67.33286294174574,62.0,34.312307467112326,30L-32L,40L-42L
jackets_coats,long,XS/L,81.54314113413982,70.17977904111407,62.0,34.40481395244026,30L-32L,40L-42L
jackets_coats,long,XS/L,81.13186540071067,67.7139664547657,62.0,34.69486756070774,30L-32L,40L-42L
jackets_coats,long,XS/L,78.45453628871499,66.59356542932275,62.0,34.77966398086039,30L-32L,40L-42L
jackets_coats,long,XS/L,79.90085007052947,67.35967429566061,62.0,34.90634708321779,30L-32L,40L-42L
