category,style,size,UK,EUR,Waist_cm,Waist_inch,Low_hip_cm,Low_hip_inch,Inside_leg_length_cm,Inside_leg_length_inch
shorts,regular,L,36R-38R,52-54,90.97166893090719,36.015342513920416,103.93574554398917,41.886564892298956,80.0,31.0
shorts,regular,L,36R-38R,52-54,90.88252589789376,35.58423363266742,108.45849947130016,41.71296959111319,80.0,31.0
shorts,regular,L,36R-38R,52-54,90.42494941428008,35.681334244508044,107.578017150954,40.22748369479714,80.0,31.0
shorts,regular,L,36R-38R,52-54,90.11644132486865,36.60036186163112,104.8294100624126,40.66330418955065,80.0,31.0
shorts,regular,L,36R-38R,52-54,91.22782829284557,35.71159814334636,108.07020476579117,42.34219220760567,80.0,31.0
shorts,regular,L,36R-38R,52-54,91.81775048906532,35.04909717482959,107.69368176678991,41.21526775813398,80.0,31.0
shorts,regular,L,36R-38R,52-54,93.16403733676268,35.562555791572635,108.00154017566211,40.110464607234746,80.0,31.0
shorts,regular,L,36R-38R,52-54,92.92580271037663,35.76620417159302,107.39422267113329,41.314138300138985,80.0,31.0
shorts,regular,L,36R-38R,52-54,91.99173876076502,35.06924732130038,103.38244703040436,41.26352023733168,80.0,31.0
shorts,regular,L,36R-38R,52-54,90.8669300080372,36.42314686334863,105.45559681242088,41.63200954938091,80.0,31.0
shorts,regular,L,36R-38R,52-54,91.2494060332677,35.164055285450644,104.66048043665161,40.42046871876268,80.0,31.0
shorts,regular,L,36R-38R,52-54,90.48044379723686,36.34236330366306,108.07745405424808,42.98100019583944,80.0,31.0
shorts,regular,L,36R-38R,52-54,92.80302726869625,36.66924336002894,106.33521830273342,40.21617476289298,80.0,31.0
shorts,regular,L,36R-38R,52-54,91.96524086128684,35.385155600900234,103.40609915719527,42.64233552303176,80.0,31.0
shorts,regular,L,36R-38R,52-54,91.62541918418839,36.54635076497359,106.00612614624173,42.753892622333225,80.0,31.0
shorts,regular,L,36R-38R,52-54,91.83773570074445,35.43358129296251,108.24576155917181,41.86710865545135,80.0,31.0
shorts,regular,L,36R-38R,52-54,93.51598722590914,36.36337994558252,105.77845063014709,42.965872223394754,80.0,31.0
shorts,regular,L,36R-38R,52-54,93.4151272571275,35.40757894030042,104.92606920608614,42.86523072325049,80.0,31.0
shorts,regular,L,36R-38R,52-54,92.18755066496618,36.090701990636035,107.93544786363128,41.458400222802595,80.0,31.0
shorts,regular,L,36R-38R,52-54,93.09740326291761,36.756949600282475,107.77704417104266,42.895866467980625,80.0,31.0
shorts,regular,L,36R-38R,52-54,92.60382697692084,36.41864394642101,107.28409972915924,41.146467101234855,80.0,31.0
shorts,regular,L,36R-38R,52-54,91.42593670183366,36.36491745810553,105.50720083588017,42.1863669259407,80.0,31.0
shorts,regular,L,36R-38R,52-54,93.7288028265106,35.52795853769367,108.72676871531493,40.866663635277355,80.0,31.0
shorts,regular,L,36R-38R,52-54,93.81764169780918,35.07613185863549,108.26732510610016,42.75403384116808,80.0,31.0
shorts,regular,XL,40R-42R,56-58,102.76684567284663,38.44507305313194,109.98936990560806,44.750383284589866,81.0,31.0
shorts,regular,XL,40R-42R,56-58,100.72540663910608,39.09899915370255,111.10695145530009,44.49505662598015,81.0,31.0
shorts,regular,XL,40R-42R,56-58,102.0903466008313,39.04123175417782,113.35796803350824,44.27537569334674,81.0,31.0
shorts,regular,XL,40R-42R,56-58,98.31764595808363,38.74510141375948,113.4343022648017,43.10095426274218,81.0,31.0
shorts,regular,XL,40R-42R,56-58,102.41502382702782,38.37982804084155,110.96324134886427,43.81303362691264,81.0,31.0
shorts,regular,XL,40R-42R,56-58,98.9021365697659,39.361369320996594,109.34544791322095,43.40887849404696,81.0,31.0
shorts,regular,XL,40R-42R,56-58,101.09976666877246,39.220367695757346,111.69882190023799,44.18115497225778,81.0,31.0
shorts,regular,XL,40R-42R,56-58,100.81797023932316,39.99994022207907,111.23817120330327,43.82857002442102,81.0,31.0
shorts,regular,XL,40R-42R,56-58,99.88645074630394,39.49161543120792,110.65296094210825,44.293343832052976,81.0,31.0
shorts,regular,XL,40R-42R,56-58,98.59997069118715,38.83441690395984,109.82932821020967,43.65855251778521,81.0,31.0
shorts,regular,XL,40R-42R,56-58,98.39710194104184,39.29030523813277,113.85226872024808,43.04660813656442,81.0,31.0
shorts,regular,XL,40R-42R,56-58,99.80273054973694,38.97071023177176,111.90571404049682,43.93709713394207,81.0,31.0
shorts,regular,XL,40R-42R,56-58,101.53531367159209,39.5896894411554,113.55811028611424,44.58990217730449,81.0,31.0
shorts,regular,XL,40R-42R,56-58,102.74722929223009,39.249034427944956,114.71709801203711,43.58522018356938,81.0,31.0
shorts,regular,XL,40R-42R,56-58,102.63955118895605,38.36584302287185,113.49333183904506,44.493518726369004,81.0,31.0
shorts,regular,XL,40R-42R,56-58,101.47180283261584,39.85746994848665,111.72686112100875,43.47129701415967,81.0,31.0
shorts,regular,XL,40R-42R,56-58,99.27608993473523,38.235002836561534,114.72640601818127,44.773870299223844,81.0,31.0
shorts,regular,XL,40R-42R,56-58,102.19800661280532,39.53318909748654,110.66975900982924,44.50526889545724,81.0,31.0
shorts,regular,XL,40R-42R,56-58,101.42261995793379,39.490961015503416,111.57289403891059,44.32166325888043,81.0,31.0
shorts,regular,XL,40R-42R,56-58,102.47066527137282,38.14194968643789,112.33667641125336,43.190030950575114,81.0,31.0
shorts,regular,XL,40R-42R,56-58,101.73632652339249,38.835384323627416,112.3116680531555,44.22884082616889,81.0,31.0
shorts,regular,XL,40R-42R,56-58,99.14304017776196,39.841676420549426,111.8189753048855,43.10227631732571,81.0,31.0
shorts,regular,XL,40R-42R,56-58,102.71865158717473,38.73599099086448,109.31818019771848,43.17126386293752,81.0,31.0
shorts,regular,XL,40R-42R,56-58,102.81281073617365,38.921956427075074,114.0491458673852,43.26667303840693,81.0,31.0
shorts,regular,XL,40R-42R,56-58,101.51431061592969,38.99371828172171,112.11744343304873,44.13057591292013,81.0,31.0
shorts,regular,XL,40R-42R,56-58,99.73278759095783,39.60904496213569,111.49588475306646,44.21677808859201,81.0,31.0
shorts,regular,XL,40R-42R,56-58,100.30673004733698,39.48018073870863,113.86576118534613,44.387841117083724,81.0,31.0
shorts,regular,XL,40R-42R,56-58,100.57059621765583,39.72339572060688,112.973190860388,44.72878881853137,81.0,31.0
shorts,regular,XL,40R-42R,56-58,98.80151702966124,39.623773027954975,110.87263029159301,43.30759255840832,81.0,31.0
shorts,regular,XL,40R-42R,56-58,101.24151274066759,39.76528587706711,109.77590898571675,44.584268500987115,81.0,31.0
shorts,regular,XL,40R-42R,56-58,99.69199905432505,39.32313478952628,113.64959594862283,44.33414649414185,81.0,31.0
shorts,regular,XL,40R-42R,56-58,98.75894783195386,38.02334263207614,109.71414616917914,43.47284360411536,81.0,31.0
shorts,regular,XL,40R-42R,56-58,100.74975556991075,38.44750588398364,110.48002299762507,44.28974985186136,81.0,31.0
shorts,regular,XL,40R-42R,56-58,102.54569774087993,38.65081213082568,110.69382006730557,44.45510726129991,81.0,31.0
shorts,regular,XL,40R-42R,56-58,100.94997219053434,39.37699262826375,113.61521462924651,43.80854517778869,81.0,31.0
shorts,regular,XL,40R-42R,56-58,99.01731673349803,38.98749947566465,111.64477879420224,43.38918374724842,81.0,31.0
shorts,regular,XL,40R-42R,56-58,98.90002811976007,38.382891878863035,112.8115140489046,43.16036365724747,81.0,31.0
shorts,regular,XL,40R-42R,56-58,99.1521892088905,38.63123558935231,114.6728943795479,43.685993257403325,81.0,31.0
shorts,regular,XL,40R-42R,56-58,101.997878679659,39.68398591471781,111.34659606377947,43.51630311677327,81.0,31.0
shorts,regular,XL,40R-42R,56-58,99.13353353932938,38.728045374034565,113.2973518694559,44.40410148677909,81.0,31.0
shorts,regular,XL,40R-42R,56-58,101.23604176233388,38.88148529192854,113.59926378535916,43.521885264408915,81.0,31.0
shorts,regular,XL,40R-42R,56-58,102.47522721122658,39.6836210931655,110.03470234038264,43.66198264594494,81.0,31.0
shorts,regular,XL,40R-42R,56-58,99.33611471669238,38.313472282536374,110.380517450462,44.63734224252143,81.0,31.0
shorts,regular,XL,40R-42R,56-58,102.43867435632005,39.97520397739592,112.91857221696097,44.74355196217067,81.0,31.0
shorts,regular,XL,40R-42R,56-58,101.42167254294186,38.67958631208905,109.62693804914329,43.84459096910748,81.0,31.0
shorts,regular,XL,40R-42R,56-58,102.44451105144157,39.06938151095834,110.57124263358804,43.777398009659244,81.0,31.0
shorts,regular,XL,40R-42R,56-58,99.09332546070814,38.084554563661115,113.33510910463193,44.16933812813371,81.0,31.0
shorts,regular,XL,40R-42R,56-58,100.1714051392865,38.20151770476622,112.8175204345526,43.14813396849353,81.0,31.0
shorts,regular,XL,40R-42R,56-58,99.62911880745163,38.9082062306387,111.32868604084824,43.7006713989805,81.0,31.0
shorts,regular,XL,40R-42R,56-58,99.25470470216733,38.107483369453895,111.61067858783878,43.39853606754188,81.0,31.0
shorts,regular,XL,40R-42R,56-58,100.55410187946798,39.48169587635814,112.91842292737996,43.71418151793346,81.0,31.0
shorts,regular,XL,40R-42R,56-58,99.612917897626,38.597220454600375,111.86355483042976,43.63980288388508,81.0,31.0
shorts,regular,XL,40R-42R,56-58,99.1983448641928,38.224964002571994,111.96560318848456,43.47022507781239,81.0,31.0
shorts,regular,XL,40R-42R,56-58,102.2112105547385,38.896204401973996,114.81666590168135,44.12418396478553,81.0,31.0
shorts,regular,XL,40R-42R,56-58,99.39268219298674,38.696181172692654,111.19071704343362,43.334460974934714,81.0,31.0
shorts,regular,XL,40R-42R,56-58,99.64455370966837,38.18199274101267,112.72034464160633,44.8328254937493,81.0,31.0
shorts,regular,XL,40R-42R,56-58,98.20914989260012,38.23122210802039,113.97705503771765,43.823339700397746,81.0,31.0
shorts,regular,XL,40R-42R,56-58,102.59640466569292,38.614582358148475,113.33248505124847,43.976398070928234,81.0,31.0
shorts,regular,XL,40R-42R,56-58,101.28530404922499,38.336560851880755,111.82612906643458,44.79967091535475,81.0,31.0
shorts,regular,XL,40R-42R,56-58,100.39861698763868,39.313373106650495,110.28445594847932,43.64891765681871,81.0,31.0
shorts,regular,XL,40R-42R,56-58,100.59607166196918,39.12050900461384,112.82293091959097,43.23605588758934,81.0,31.0
shorts,regular,XL,40R-42R,56-58,101.47981220395461,39.73717856224077,111.34327764137188,44.87182176608545,81.0,31.0
shorts,regular,XL,40R-42R,56-58,100.83519145123798,38.200521380503886,110.56726133655346,44.358527073248304,81.0,31.0
shorts,regular,XL,40R-42R,56-58,100.6553511648156,38.565304232124156,113.8586530557337,44.89278666288814,81.0,31.0
shorts,regular,XL,40R-42R,56-58,101.05037412058303,38.11535147224247,112.008855411399,43.655213323292365,81.0,31.0
shorts,regular,XL,40R-42R,56-58,99.08252533574552,39.425315233113835,113.20094805830618,43.70618989768139,81.0,31.0
shorts,regular,XL,40R-42R,56-58,99.17943223688265,39.11621300191834,112.95448454523577,44.319272243546834,81.0,31.0
shorts,regular,XL,40R-42R,56-58,100.51759569095563,39.80620124439159,111.76969901219117,44.30283357851434,81.0,31.0
shorts,regular,XL,40R-42R,56-58,98.96220686924632,39.68725270967564,112.40252194654761,44.40400284093313,81.0,31.0
shorts,regular,XL,40R-42R,56-58,101.33743877695676,39.807092872861844,110.91600953147332,43.38759607353634,81.0,31.0
shorts,regular,XL,40R-42R,56-58,100.73517875782632,39.70081654690771,109.1382540677513,44.60452311020301,81.0,31.0
shorts,regular,XL,40R-42R,56-58,101.05665524408052,39.867676578970055,112.13392838872296,43.52642702997732,81.0,31.0
shorts,regular,XL,40R-42R,56-58,98.32365025371696,39.24228863087927,110.45396655270183,43.175808899922565,81.0,31.0
shorts,regular,XL,40R-42R,56-58,100.33952476123758,38.890385634433294,110.11116688366941,43.74978154778966,81.0,31.0
shorts,regular,XL,40R-42R,56-58,100.95136280771044,39.12609543331845,110.00859829384464,43.437110232325374,81.0,31.0
shorts,regular,XL,40R-42R,56-58,100.52865329258663,38.49883214416358,111.84714546696554,44.36922692802947,81.0,31.0
shorts,regular,XL,40R-42R,56-58,100.98552934016443,38.259969073205404,110.12868206827694,43.5190428484208,81.0,31.0
shorts,regular,XL,40R-42R,56-58,100.82806756245519,38.106575866914866,112.57036842541558,44.54431450195142,81.0,31.0
shorts,regular,XL,40R-42R,56-58,102.75083063934488,39.01737378757038,109.41653557711244,43.30825815278902,81.0,31.0
shorts,regular,XL,40R-42R,56-58,99.88414749099607,39.28020174848334,109.7470638843847,43.94372158774256,81.0,31.0
shorts,regular,XL,40R-42R,56-58,101.86372574715247,38.606956567943776,113.15875792659321,44.71791162136815,81.0,31.0
shorts,regular,XL,40R-42R,56-58,98.9704483644664,38.46062166678238,111.40802203301477,44.31657128247109,81.0,31.0
shorts,regular,XL,40R-42R,56-58,100.74537402395788,39.21825124496561,114.44753379695004,43.562210044318824,81.0,31.0
shorts,regular,XL,40R-42R,56-58,98.68167682000978,38.57967306100237,110.29914804793313,43.83301323128193,81.0,31.0
shorts,regular,XL,40R-42R,56-58,100.47528539781459,39.28557234843297,111.88685031362753,44.001585951819884,81.0,31.0
shorts,regular,XL,40R-42R,56-58,100.10094589380358,39.383328109073965,109.45746410107672,44.38863591477626,81.0,31.0
shorts,regular,XL,40R-42R,56-58,99.9410853266812,39.88187376696799,109.39230768058725,44.24421507251917,81.0,31.0
shorts,regular,XL,40R-42R,56-58,101.46022549326204,39.802461426996004,111.80261708562006,43.97049231779483,81.0,31.0
shorts,regular,XL,40R-42R,56-58,100.18851658665947,39.94510378987237,109.28572583782143,44.87309658616095,81.0,31.0
shorts,regular,XL,40R-42R,56-58,100.02178228401131,38.649679952881165,109.93572955350291,43.37491367235963,81.0,31.0
shorts,regular,XL,40R-42R,56-58,101.98344108478791,38.58539145498454,113.38953271006177,43.79950305374763,81.0,31.0
shorts,regular,XL,40R-42R,56-58,98.96751016242965,39.26706983808093,113.17907708350207,43.835280386177786,81.0,31.0
shorts,regular,XL,40R-42R,56-58,98.60221219771833,38.4239948088723,113.19253851483295,44.396791606148334,81.0,31.0
shorts,regular,XL,40R-42R,56-58,99.59894088167722,38.120633705706695,109.70015127955097,44.87940946606746,81.0,31.0
shorts,regular,XL,40R-42R,56-58,100.52481905529658,38.979519792009974,111.00195323502311,43.937196031402216,81.0,31.0
shorts,regular,XL,40R-42R,56-58,101.22143651802811,38.16524715388,114.91930269914255,44.177345919138716,81.0,31.0
shorts,regular,XL,40R-42R,56-58,99.04806736843429,38.52094143563937,113.89599148346127,44.81901470079362,81.0,31.0
shorts,regular,XL,40R-42R,56-58,98.98159851419832,38.98280458448693,112.25902571820588,44.99493191521006,81.0,31.0
shorts,regular,XL,40R-42R,56-58,102.24465397904162,39.916580701792874,112.63405399724446,43.322991251686005,81.0,31.0
shorts,regular,XL,40R-42R,56-58,98.03913715125107,38.47467148732189,111.57006352522986,44.45788946779146,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,109.34356827125129,43.80728087462438,117.49718890070031,45.86113846404288,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,108.98403632392878,43.734840178193636,119.89755651358539,45.84563829880083,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,110.31924617999948,42.31328769638495,117.66843774352793,45.42071410504003,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,107.48415129982934,42.24519486411989,120.22787261599262,45.06150821872028,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,110.13195382134697,43.891619920771994,118.55281489933991,45.17697573847338,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,111.61534736433397,43.55787753773752,116.73102817443592,46.45848697176872,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,107.87653390053333,43.507251061922496,120.53679087974552,46.19101828753361,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,107.27180071981535,42.8796811814321,117.81683482119695,45.158909302527974,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,110.13812617244002,42.31133143252192,119.23294134308925,45.533089380598284,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,107.97648146614509,42.08931394194674,120.79324282395088,45.607246029211296,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,108.17508638377616,43.13644937122269,119.68284005696394,46.90842677143536,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,108.85807597087192,43.09557127813096,118.79477200459287,46.03833484758766,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,110.95574128495403,42.88723161922827,119.25709408697656,45.509341174987085,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,108.65766598725641,43.37163558668045,116.82959361506344,45.98605000273232,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,109.54483027867374,43.61504203090196,116.70328866470841,46.902095761007025,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,109.14941068341878,43.78187591105706,116.82794320208639,45.628208719254154,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,108.88728409704173,43.858204035036444,115.52773218049052,46.8293950772682,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,108.22964492292901,42.562765650486405,120.05785635869235,46.982562039163085,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,107.36676128742127,43.22229968340771,120.41294300294106,46.87308087287264,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,109.79473017773891,42.82861172987794,119.94012846645677,46.88706231417636,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,110.57277817679956,42.61230371076292,115.10480238896275,45.04021602822096,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,109.9387506252921,42.94509831616064,115.39542396522934,46.62890707721452,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,111.33503214559329,43.27736766942868,120.6285724673437,46.21881661909265,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,109.96279757251827,42.23881084174673,118.38171152142789,45.01730535894411,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,107.51803717365397,43.44514269200203,120.69271202556307,46.92836185096197,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,111.233001221144,42.23585073958971,117.95204142308624,45.97107969321762,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,109.47757166750219,43.35964115352885,116.5838824166025,46.91445080552544,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,110.41961499056814,43.68721836911287,120.77772946650236,45.59026164710259,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,109.62021298647191,42.37252293080926,119.43893120595936,45.225614468920696,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,107.56646446783395,43.29575342395092,120.48743171844377,45.630038565937056,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,107.86800074948583,42.35417145885801,119.6881274809521,46.26360987730939,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,111.76860355102768,42.653925422929845,120.44854946081588,46.91505972854103,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,107.20148252543287,42.998239788553626,117.5191699502169,45.99349326545306,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,109.20239619526309,42.49234663082976,117.52522130998815,45.8474013041869,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,109.27662686636793,42.071140123886366,116.8881818220214,46.33726202513153,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,111.14542465669588,42.11112086593119,116.65043232136827,45.549692223993695,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,109.32580163059839,43.516063440588155,119.50156126895028,46.6942191549943,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,110.04132933343956,43.087283303512756,115.62671252108554,46.66718549819002,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,107.12722380818262,43.40011470707031,117.49090105560967,45.7683730235921,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,108.38974778898016,43.98628071062559,115.50203588857423,45.693569346670344,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,108.98760806092247,43.34831260241826,120.69238771860427,46.42075597286537,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,109.78812599831471,43.82390048214858,116.39841965363068,46.5945030213284,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,108.76086173503022,42.60738722812619,117.61250151547128,46.121939348654536,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,109.5145176450649,42.46094559669244,118.27992596407448,46.10590945009548,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,109.56518674423661,42.753685847042135,115.42620877768093,45.6205286095967,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,110.27814890707488,42.32901309298127,120.39386043183774,45.8487185952753,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,108.36553659570478,43.47617940939602,119.90903318273517,45.16203960244704,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,107.66703089044567,42.990659632750344,118.69812172024976,45.355550250333266,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,108.11420696137385,42.391153584779126,117.22889145942355,46.6632889277533,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,109.00854100886393,43.55902124530504,116.58061709797398,46.960950719924305,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,110.06278490286203,42.893753075960944,115.12076149823162,45.65435822407606,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,107.76435952584343,43.39751554714157,119.63594445004482,46.98297140527369,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,110.07445067084267,43.091712129220454,115.46431304775778,45.40464083589258,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,111.05322175970088,43.50766068192783,116.92676572929174,45.728682897251645,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,107.67329737648714,42.54008054098752,115.17005243375594,46.68850072973806,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,111.7941138384014,42.04982455708929,118.31744714648818,46.272284512563644,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,109.54214299930979,43.40857681852006,116.57510184339537,45.44535828753063,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,109.8013223437871,43.46784784056754,118.38344111596682,45.91555384170998,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,109.86620236396631,42.93463097407886,120.5436778986029,45.56402505213286,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,107.40063865910949,43.66812295483469,120.09225632005405,45.241916982605325,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,110.59002914153989,42.1886902011449,115.09746303348078,45.6283655141986,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,109.26943910084537,42.29571832981515,116.90101465516565,45.85456084334415,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,107.78777102142743,42.86755350952736,120.8871735432546,46.26124980163627,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,111.66581702062037,43.731338478242215,115.34385705156573,45.55121904965897,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,107.28536904602984,43.935168784530205,118.58743392225314,45.501971003523494,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,109.8882791700238,43.00684567598335,119.53378205911419,45.37222453694214,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,111.59839945095759,43.99484310538724,118.9478229257,46.25766157269742,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,110.35847162296074,43.51517797427685,116.82309901821772,45.56165313481086,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,107.93485943377493,43.29721065261947,117.12294249433218,45.41820312883353,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,109.03896387133733,43.99543442735534,117.49048816642983,46.741838923030244,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,107.40907785598768,42.89037519424863,116.93623289890229,45.3923903779612,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,111.23651665973958,42.99701987472095,115.73468501074433,45.41359602796279,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,111.29042710354162,42.30547174074433,119.04299442943561,45.511826993204835,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,110.0413274672419,42.88017831074971,118.20907767420114,45.34477423412712,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,108.62142747119928,43.2152378905596,118.84496764926352,46.27243605176028,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,110.45707044404357,42.47313562159972,119.40727892978501,46.412693347105034,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,108.49408668687461,42.01898549068353,119.64778287454024,46.79648019580619,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,111.73066743024302,43.47141862040283,115.98341568151255,45.92900793752489,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,110.16526278515734,43.11824797225235,119.41376942810592,46.76148964542868,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,110.81747449627262,42.23975146035068,120.96067137229176,45.69514133735907,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,111.59483456023155,43.92486982369121,117.25184959432306,46.87851814751654,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,109.7993327231336,43.01922416078324,117.74190809641892,46.31278022702364,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,109.43455789911424,43.25597632511031,118.11458215667328,45.7668314222577,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,108.05411773168134,43.03917594476401,119.94365070974892,46.77147630630775,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,111.33364341650532,43.73435197690858,119.39151434644751,45.27907852870751,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,108.44263334796455,43.66413465175077,118.34351024961025,46.06768666119338,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,109.08486985711083,42.904181255304735,119.69394930019931,45.93335447399658,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,111.14884022342444,42.35567407258091,119.9668487137691,45.30610008416303,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,111.68446819152092,42.66486018950753,118.06363866360431,45.91182960073641,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,108.38409908102439,42.66136528223503,115.13253463835338,45.019608244058645,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,110.41942162265373,43.938469838178904,117.59609064524523,45.48337218112085,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,108.99679226675511,43.89042969148237,119.15160255507998,45.205031475941794,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,109.7860190808822,43.72107073646258,120.63549172151869,45.83948572526215,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,109.05035511598494,43.112215660812026,119.16698639993821,45.070856882061136,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,110.20780903175765,43.867635389936034,118.37463701548685,45.88768935071319,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,109.04919541277735,43.67493743235503,120.04559533042155,45.6705387555831,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,107.0069362940839,43.08393750084259,115.48508292768676,45.1303901166223,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,108.52992331140955,43.326178172584775,118.65390898284531,45.77520939927851,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,107.27832273505828,42.69102523077249,117.59452001482873,45.338859919346056,81.0,31.0
shorts,regular,XXL,44R-46R,60-62,111.91260005778597,43.02984881351363,119.0598396997226,46.234112665987546,81.0,31.0
shorts,regular,3XL,48R-50R,64-66,116.79407975277897,45.70964935035624,121.69401105784362,48.58813726378493,81.0,32.0
shorts,regular,3XL,48R-50R,64-66,120.29494791656982,46.47234808292179,121.98923274414292,48.91516119950744,81.0,32.0
shorts,regular,3XL,48R-50R,64-66,117.97810829714959,46.213246011132334,123.78525231039114,47.188484335935094,81.0,32.0
shorts,regular,3XL,48R-50R,64-66,116.89516298389073,46.41531487945237,126.96912937113774,49.430948044760946,81.0,32.0
shorts,regular,3XL,48R-50R,64-66,116.10332013581446,46.701702099266946,125.4100935823871,48.936477629940704,81.0,32.0
shorts,regular,3XL,48R-50R,64-66,117.25379941271984,45.03584344446025,122.6692123862707,49.065084836907694,81.0,32.0
