category,style,size,chest_cm,low_hip_cm,UK,inside_leg_length_cm
jumpsuits,regular,EUR_46,102.90065547635233,105.25017972872433,18,72.0
jumpsuits,regular,EUR_46,106.64979018357978,104.88146439657625,18,72.0
jumpsuits,regular,EUR_46,102.87985434776162,106.60971165021287,18,72.0
jumpsuits,regular,EUR_46,106.99955424263358,106.1797073541312,18,72.0
jumpsuits,regular,EUR_46,106.0465935717821,105.67053731700953,18,72.0
jumpsuits,regular,EUR_46,104.01745833407495,106.81301848740787,18,72.0
jumpsuits,regular,EUR_46,103.5726902219563,106.19509867802002,18,72.0
jumpsuits,regular,EUR_46,106.599909620898,104.13837550827583,18,72.0
jumpsuits,regular,EUR_46,104.03367152043836,105.31788416075057,18,72.0
jumpsuits,regular,EUR_46,105.3223739148605,107.23408460653073,18,72.0
jumpsuits,regular,EUR_46,104.24274027463558,104.86495302177121,18,72.0
jumpsuits,regular,EUR_46,104.73100384310071,105.67429524198303,18,72.0
jumpsuits,regular,EUR_46,106.93235951814076,104.45715940831354,18,72.0
jumpsuits,regular,EUR_46,104.1688083880667,106.38245442919657,18,72.0
jumpsuits,regular,EUR_46,104.84668658629853,106.04364829342971,18,72.0
jumpsuits,regular,EUR_46,102.27474497439607,106.44207087875208,18,72.0
jumpsuits,regular,EUR_46,104.18640810226877,104.30383589830879,18,72.0
jumpsuits,regular,EUR_46,104.57334949132743,104.44453162925964,18,72.0
jumpsuits,regular,EUR_46,102.54119285592756,107.41017762112028,18,72.0
jumpsuits,regular,EUR_46,106.34101596274643,106.23304586148235,18,72.0
jumpsuits,regular,EUR_46,104.46578102286867,105.11068998013513,18,72.0
jumpsuits,regular,EUR_46,106.47605103169703,105.83607132314171,18,72.0
jumpsuits,regular,EUR_46,105.54866310431544,104.79044200847365,18,72.0
jumpsuits,regular,EUR_46,104.90761750993579,104.83046793701207,18,72.0
jumpsuits,regular,EUR_46,106.28777794213917,105.6821035338101,18,72.0
jumpsuits,regular,EUR_46,105.26584122033172,107.26169201831519,18,72.0
jumpsuits,regular,EUR_46,105.4081713698625,106.59551220007232,18,72.0
jumpsuits,regular,EUR_46,104.97916657056648,103.93616255521674,18,72.0
jumpsuits,regular,EUR_46,102.06077806928376,105.15012660380526,18,72.0
jumpsuits,regular,EUR_46,102.22273440256795,106.99708123010465,18,72.0
jumpsuits,regular,EUR_46,105.21654798964815,104.1106634563702,18,72.0
jumpsuits,regular,EUR_46,106.68673905265467,106.56576416464564,18,72.0
jumpsuits,regular,EUR_46,106.36780276355586,106.50464854824398,18,72.0
jumpsuits,regular,EUR_46,104.3178811234349,105.41956200998628,18,72.0
jumpsuits,regular,EUR_46,103.65286451286677,103.50741318742995,18,72.0
jumpsuits,regular,EUR_46,105.50217241682275,106.88634746641956,18,72.0
jumpsuits,regular,EUR_46,106.00787001230805,105.76694456859511,18,72.0
jumpsuits,regular,EUR_46,105.14162414970974,104.80150332125402,18,72.0
jumpsuits,regular,EUR_46,102.91378605592816,104.89393817945947,18,72.0
jumpsuits,regular,EUR_46,105.64261211795021,106.6113658180964,18,72.0
jumpsuits,regular,EUR_46,105.01352222547806,106.18750107513046,18,72.0
jumpsuits,regular,EUR_46,104.80800368433874,106.13201074951385,18,72.0
jumpsuits,regular,EUR_46,103.65485486590462,106.85325480930179,18,72.0
jumpsuits,regular,EUR_46,106.56791547506714,107.27861465596375,18,72.0
jumpsuits,regular,EUR_46,103.65002078548608,105.68488969142965,18,72.0
jumpsuits,regular,EUR_46,102.5876472410199,106.72973925220015,18,72.0
jumpsuits,regular,EUR_46,106.24017981842451,106.6318885900408,18,72.0
jumpsuits,regular,EUR_46,106.23439833438403,107.09063374605293,18,72.0
jumpsuits,regular,EUR_46,103.35922275626942,105.56703320549477,18,72.0
jumpsuits,regular,EUR_46,105.46618316661124,105.78009778117116,18,72.0
jumpsuits,regular,EUR_46,106.4423798038149,105.15267410445301,18,72.0
jumpsuits,regular,EUR_46,103.87859124668302,103.94824659894178,18,72.0
jumpsuits,regular,EUR_46,104.36150592413638,104.03543269585062,18,72.0
jumpsuits,regular,EUR_46,103.40902148703448,104.12870600908218,18,72.0
jumpsuits,regular,EUR_46,106.4689942226311,106.04376569177214,18,72.0
jumpsuits,regular,EUR_46,105.83486697716975,106.47399167055353,18,72.0
jumpsuits,regular,EUR_46,106.08396609950056,105.659770167683,18,72.0
jumpsuits,regular,EUR_46,104.22197678824182,105.11287956819037,18,72.0
jumpsuits,regular,EUR_46,105.68265902196885,105.81850203197067,18,72.0
jumpsuits,regular,EUR_46,102.64195120969858,103.89932302239879,18,72.0
jumpsuits,regular,EUR_46,103.61264354205547,106.92585126905433,18,72.0
jumpsuits,regular,EUR_46,102.69476513840036,104.85710096748306,18,72.0
jumpsuits,regular,EUR_46,104.53586790881772,107.0152373026342,18,72.0
jumpsuits,regular,EUR_46,105.87861294432786,103.53475423785062,18,72.0
jumpsuits,regular,EUR_46,102.68146509038463,106.3169777682551,18,72.0
jumpsuits,regular,EUR_46,104.2815662250513,106.29860484676566,18,72.0
jumpsuits,maternal,EUR_32,77.89983088580698,81.95593785424369,4,71.0
jumpsuits,maternal,EUR_32,75.05575586132302,82.34722503622206,4,71.0
jumpsuits,maternal,EUR_32,77.71300567539055,80.49562534325337,4,71.0
jumpsuits,maternal,EUR_32,76.15639911281802,81.5588191378319,4,71.0
jumpsuits,maternal,EUR_32,77.54420601701574,79.78630821727026,4,71.0
jumpsuits,maternal,EUR_32,76.43571524324486,82.33034874042234,4,71.0
jumpsuits,maternal,EUR_32,77.08135476630396,80.68300776362761,4,71.0
jumpsuits,maternal,EUR_32,77.04386988871904,81.25089323472423,4,71.0
jumpsuits,maternal,EUR_32,76.58639132806861,81.96364250339536,4,71.0
jumpsuits,maternal,EUR_32,76.02986004957637,82.20518811895892,4,71.0
jumpsuits,maternal,EUR_32,76.79253003749783,81.56041905536249,4,71.0
jumpsuits,maternal,EUR_32,77.00517875404401,81.3564012532911,4,71.0
jumpsuits,maternal,EUR_32,75.02569098830281,79.10591968784139,4,71.0
jumpsuits,maternal,EUR_32,75.84831338850566,79.97317870073684,4,71.0
jumpsuits,maternal,EUR_32,75.52987085832446,79.07323513677625,4,71.0
jumpsuits,maternal,EUR_32,75.45968325917937,79.98819912103536,4,71.0
jumpsuits,maternal,EUR_32,75.08556981713622,81.37453710730628,4,71.0
jumpsuits,maternal,EUR_32,75.99110288420324,80.1337536090578,4,71.0
jumpsuits,maternal,EUR_32,77.1061563275336,79.23648575857183,4,71.0
jumpsuits,maternal,EUR_32,76.79810328918477,82.40993507942775,4,71.0
jumpsuits,maternal,EUR_32,76.21464343935807,80.5921933392713,4,71.0
jumpsuits,maternal,EUR_32,75.70170483690497,82.51930652188115,4,71.0
jumpsuits,maternal,EUR_32,77.22446815413875,81.77135684775715,4,71.0
jumpsuits,maternal,EUR_32,76.82394507744182,79.50396095264207,4,71.0
jumpsuits,maternal,EUR_32,75.36908756255175,81.80621749138854,4,71.0
jumpsuits,maternal,EUR_32,77.09511578700871,79.57462666305128,4,71.0
jumpsuits,maternal,EUR_32,76.19951929890037,79.4193624020903,4,71.0
jumpsuits,maternal,EUR_32,77.76745829805007,81.16316274753589,4,71.0
jumpsuits,maternal,EUR_32,77.35873133667643,82.64457416766385,4,71.0
jumpsuits,maternal,EUR_32,75.0077898426006,80.08898071188054,4,71.0
jumpsuits,maternal,EUR_32,77.17929156469656,80.0453655109205,4,71.0
jumpsuits,maternal,EUR_32,76.82973668196976,80.98175670564748,4,71.0
jumpsuits,maternal,EUR_32,75.00428654776091,79.98632159166864,4,71.0
jumpsuits,maternal,EUR_32,76.4351021641296,80.66493822444764,4,71.0
jumpsuits,maternal,EUR_32,77.73265865431694,80.68875077489025,4,71.0
jumpsuits,maternal,EUR_32,77.53485777368873,82.22408381189919,4,71.0
jumpsuits,maternal,EUR_32,77.80044534518161,79.0987500390827,4,71.0
jumpsuits,maternal,EUR_32,75.6772818310489,79.18113898950465,4,71.0
jumpsuits,maternal,EUR_32,75.00775377060981,80.90800688005882,4,71.0
jumpsuits,maternal,EUR_32,77.14170705884622,81.22723011103157,4,71.0
jumpsuits,maternal,EUR_32,76.18226751664646,79.9238076621851,4,71.0
jumpsuits,maternal,EUR_32,76.14935607011849,80.20138914937934,4,71.0
jumpsuits,maternal,EUR_32,76.12461919931457,82.79185201374143,4,71.0
jumpsuits,maternal,EUR_32,76.63590386956939,81.83726885402295,4,71.0
jumpsuits,maternal,EUR_32,77.53150787791914,79.62112442249678,4,71.0
jumpsuits,maternal,EUR_32,77.310213557135,79.32333742022965,4,71.0
jumpsuits,maternal,EUR_32,75.61302893553695,79.35048479287343,4,71.0
jumpsuits,maternal,EUR_32,77.14308278358592,79.71382289737969,4,71.0
jumpsuits,maternal,EUR_32,75.2145760823436,81.85347081203243,4,71.0
jumpsuits,maternal,EUR_32,76.87006734184907,79.37871757117726,4,71.0
jumpsuits,maternal,EUR_32,75.67156060229561,80.89670277504953,4,71.0
jumpsuits,maternal,EUR_32,75.50855421056077,80.83260323767908,4,71.0
jumpsuits,maternal,EUR_32,75.11734959541745,80.50737439953461,4,71.0
jumpsuits,maternal,EUR_32,76.2695853672634,80.25850464897157,4,71.0
jumpsuits,maternal,EUR_32,75.78866401693826,82.94205443568369,4,71.0
jumpsuits,maternal,EUR_32,76.79872981598754,82.54092710895192,4,71.0
jumpsuits,maternal,EUR_32,75.76559187253514,82.20685586769822,4,71.0
jumpsuits,maternal,EUR_32,75.55093502307582,82.5275423407241,4,71.0
jumpsuits,maternal,EUR_32,75.25429461749195,82.34393646918409,4,71.0
jumpsuits,maternal,EUR_32,77.53294718894409,81.76480122796204,4,71.0
jumpsuits,maternal,EUR_32,75.76259233083485,80.76205894458255,4,71.0
jumpsuits,maternal,EUR_32,75.3681122785693,81.87529997355864,4,71.0
jumpsuits,maternal,EUR_32,75.51676049116932,82.9268233208682,4,71.0
jumpsuits,maternal,EUR_32,77.14905526933059,80.05201535744712,4,71.0
jumpsuits,maternal,EUR_32,77.39509373948539,82.6661390999315,4,71.0
jumpsuits,maternal,EUR_32,75.62732563430184,80.6407263806395,4,71.0
jumpsuits,maternal,EUR_32,75.93599045324089,82.96290106072625,4,71.0
jumpsuits,maternal,EUR_32,77.2764568509187,80.6616960470899,4,71.0
jumpsuits,maternal,EUR_32,76.60134286875699,81.86110951811251,4,71.0
jumpsuits,maternal,EUR_32,77.6074898201001,82.8771007464597,4,71.0
jumpsuits,maternal,EUR_32,75.02793567938907,82.09703002603433,4,71.0
jumpsuits,maternal,EUR_32,77.1705066527496,80.32609048804586,4,71.0
jumpsuits,maternal,EUR_32,77.84706799912945,82.58456658286327,4,71.0
jumpsuits,maternal,EUR_32,75.60663233595334,82.76011678992911,4,71.0
jumpsuits,maternal,EUR_32,76.8120648751698,79.61257814646787,4,71.0
jumpsuits,maternal,EUR_32,75.02366339458098,79.79632123731835,4,71.0
jumpsuits,maternal,EUR_32,77.49332480480108,80.83430946044156,4,71.0
jumpsuits,maternal,EUR_32,77.75659039528998,82.41861420186808,4,71.0
jumpsuits,maternal,EUR_32,75.5527427412949,79.5720290184663,4,71.0
jumpsuits,maternal,EUR_32,76.77292714757425,82.61251785194386,4,71.0
jumpsuits,maternal,EUR_32,77.97286503509966,80.9558943816182,4,71.0
jumpsuits,maternal,EUR_32,77.1400233334135,82.83390702876213,4,71.0
jumpsuits,maternal,EUR_32,76.28926229602932,80.33842768810874,4,71.0
jumpsuits,maternal,EUR_32,77.52996904893158,80.94076651917716,4,71.0
jumpsuits,maternal,EUR_32,75.99511709080342,81.72454735297907,4,71.0
jumpsuits,maternal,EUR_32,77.0179895784603,80.80670879066312,4,71.0
jumpsuits,maternal,EUR_32,77.10615384934567,79.1888345094119,4,71.0
jumpsuits,maternal,EUR_32,77.04806848609138,81.00840139266049,4,71.0
jumpsuits,maternal,EUR_32,76.83969867578587,79.59395578933939,4,71.0
jumpsuits,maternal,EUR_32,76.40492095303102,79.44790221366549,4,71.0
jumpsuits,maternal,EUR_32,75.35013031535743,81.34655482276149,4,71.0
jumpsuits,maternal,EUR_32,77.74043752127005,79.46725110476622,4,71.0
jumpsuits,maternal,EUR_32,75.84794650683578,80.1820775423882,4,71.0
jumpsuits,maternal,EUR_32,75.24985278569775,82.07616209981902,4,71.0
jumpsuits,maternal,EUR_32,77.55599406642271,79.65945609859291,4,71.0
jumpsuits,maternal,EUR_32,77.88083291773674,80.22511544563527,4,71.0
jumpsuits,maternal,EUR_32,77.04117646113352,80.29253988802714,4,71.0
jumpsuits,maternal,EUR_32,76.45409017531352,82.92866716840203,4,71.0
jumpsuits,maternal,EUR_32,77.7401648958953,82.29145477700078,4,71.0
jumpsuits,maternal,EUR_32,75.92519866655874,82.43313161004502,4,71.0
jumpsuits,maternal,EUR_34,80.15564874403366,86.80264575370505,6,71.5
jumpsuits,maternal,EUR_34,78.0576935049723,84.63455016558999,6,71.5
jumpsuits,maternal,EUR_34,80.35619290116264,84.49068694940469,6,71.5
jumpsuits,maternal,EUR_34,81.18080974598065,83.56211927718087,6,71.5
jumpsuits,maternal,EUR_34,78.77366130896152,86.1630604868983,6,71.5
jumpsuits,maternal,EUR_34,79.0126524939875,83.84769431811948,6,71.5
jumpsuits,maternal,EUR_34,80.98712689768126,85.20649611171244,6,71.5
jumpsuits,maternal,EUR_34,79.11403075733648,86.55967632901631,6,71.5
jumpsuits,maternal,EUR_34,78.47332922962751,84.87694556791021,6,71.5
jumpsuits,maternal,EUR_34,79.66690720708537,83.73459896708746,6,71.5
jumpsuits,maternal,EUR_34,79.49219855710746,85.54957682371143,6,71.5
jumpsuits,maternal,EUR_34,81.70359068599114,85.62384210335603,6,71.5
jumpsuits,maternal,EUR_34,80.79397714313858,83.58781761614651,6,71.5
jumpsuits,maternal,EUR_34,80.20758625548432,86.2250943284903,6,71.5
jumpsuits,maternal,EUR_34,81.1290538883592,85.64297191063784,6,71.5
jumpsuits,maternal,EUR_34,79.77289810448117,86.68961084663157,6,71.5
jumpsuits,maternal,EUR_34,80.45914698057788,84.71005501737439,6,71.5
jumpsuits,maternal,EUR_34,79.49785627880495,83.0025690706441,6,71.5
jumpsuits,maternal,EUR_34,81.6514597556548,84.3416877864827,6,71.5
jumpsuits,maternal,EUR_34,80.16283159335305,86.59870228493747,6,71.5
jumpsuits,maternal,EUR_34,80.31603961029556,83.58679513131285,6,71.5
jumpsuits,maternal,EUR_34,81.56148493201705,86.87014657426616,6,71.5
jumpsuits,maternal,EUR_34,81.54315132209835,83.89651399218025,6,71.5
jumpsuits,maternal,EUR_34,80.24988056727048,85.56596939583511,6,71.5
jumpsuits,maternal,EUR_34,78.22229217746359,85.15719353313484,6,71.5
jumpsuits,maternal,EUR_34,80.09802177947843,84.88551860026283,6,71.5
jumpsuits,maternal,EUR_34,79.13398989324936,85.43588829006433,6,71.5
jumpsuits,maternal,EUR_34,78.33514354966897,83.10645960231606,6,71.5
jumpsuits,maternal,EUR_34,79.85408684538251,86.45372942734548,6,71.5
jumpsuits,maternal,EUR_34,79.24621611909744,83.26926988245543,6,71.5
jumpsuits,maternal,EUR_34,78.05513063019713,86.1408965362137,6,71.5
jumpsuits,maternal,EUR_34,80.01370426249564,85.7443502030959,6,71.5
jumpsuits,maternal,EUR_34,78.78831734650598,86.21105061060557,6,71.5
jumpsuits,maternal,EUR_34,80.66577985954277,83.07274458039593,6,71.5
jumpsuits,maternal,EUR_34,79.61980201751774,86.25203796090223,6,71.5
jumpsuits,maternal,EUR_34,78.73960789318971,83.68360736558968,6,71.5
jumpsuits,maternal,EUR_34,81.39446348389997,86.58541870847915,6,71.5
jumpsuits,maternal,EUR_34,80.26129922565737,84.78156017316066,6,71.5
jumpsuits,maternal,EUR_34,78.70496629011271,83.74508819294073,6,71.5
jumpsuits,maternal,EUR_34,79.46054913339117,84.37179447916955,6,71.5
jumpsuits,maternal,EUR_34,78.69958774753573,86.88333067220618,6,71.5
jumpsuits,maternal,EUR_34,80.14838753222688,84.85649345875139,6,71.5
jumpsuits,maternal,EUR_34,80.34112611293098,84.4423343820485,6,71.5
jumpsuits,maternal,EUR_34,80.69409892177285,86.96952907436861,6,71.5
jumpsuits,maternal,EUR_34,79.81540044493059,83.04840588662955,6,71.5
jumpsuits,maternal,EUR_34,79.52537576832297,86.415550179397,6,71.5
jumpsuits,maternal,EUR_34,81.3659305851703,84.76192187977922,6,71.5
jumpsuits,maternal,EUR_34,81.04488123878087,84.7745589058062,6,71.5
jumpsuits,maternal,EUR_34,79.33788469784284,84.64629248717584,6,71.5
jumpsuits,maternal,EUR_34,79.02795452365281,86.98555242913643,6,71.5
jumpsuits,maternal,EUR_34,81.60107216688615,83.51447196770974,6,71.5
jumpsuits,maternal,EUR_34,80.37594260550247,83.42036628861321,6,71.5
jumpsuits,maternal,EUR_34,81.44727260909993,84.06585051881865,6,71.5
jumpsuits,maternal,EUR_34,79.60910067701045,86.17439487837255,6,71.5
jumpsuits,maternal,EUR_34,78.55591207552852,84.525652073334,6,71.5
jumpsuits,maternal,EUR_34,79.2211693950149,85.64801867922944,6,71.5
jumpsuits,maternal,EUR_34,79.82998818570904,83.38014360774014,6,71.5
jumpsuits,maternal,EUR_34,78.68598295227503,86.3681149157851,6,71.5
jumpsuits,maternal,EUR_34,81.42148897036692,85.92138543709424,6,71.5
jumpsuits,maternal,EUR_34,78.86786181214892,84.32071688920567,6,71.5
jumpsuits,maternal,EUR_34,81.2292372481875,85.084029895038,6,71.5
jumpsuits,maternal,EUR_34,81.01854556815684,83.94259540240738,6,71.5
jumpsuits,maternal,EUR_34,78.27077156255807,85.4242246408393,6,71.5
jumpsuits,maternal,EUR_34,78.72285942903382,84.72667481000016,6,71.5
jumpsuits,maternal,EUR_34,81.4308347173708,83.24547927675867,6,71.5
jumpsuits,maternal,EUR_34,78.50167752856441,84.4019490092917,6,71.5
jumpsuits,maternal,EUR_34,78.50905695846768,86.40552240599345,6,71.5
jumpsuits,maternal,EUR_34,79.10544474555772,85.2818652084552,6,71.5
jumpsuits,maternal,EUR_34,81.6619575982257,86.19789178632692,6,71.5
jumpsuits,maternal,EUR_34,80.22066223742388,86.39951359249287,6,71.5
jumpsuits,maternal,EUR_34,81.0282564013653,86.08652645783388,6,71.5
jumpsuits,maternal,EUR_34,81.56908808774001,83.01850735171077,6,71.5
jumpsuits,maternal,EUR_34,79.24624765939818,86.35397881019432,6,71.5
jumpsuits,maternal,EUR_34,79.02339293882986,83.01659720066544,6,71.5
jumpsuits,maternal,EUR_34,78.94896646894423,84.81633728844703,6,71.5
jumpsuits,maternal,EUR_34,81.14149551663341,84.40860773204147,6,71.5
jumpsuits,maternal,EUR_34,79.18549210805834,85.98584188083176,6,71.5
jumpsuits,maternal,EUR_34,79.74446930515998,84.56855386672424,6,71.5
jumpsuits,maternal,EUR_34,79.69439284567487,85.40156555322548,6,71.5
jumpsuits,maternal,EUR_34,79.58962025315692,86.93194382879726,6,71.5
jumpsuits,maternal,EUR_34,80.0746119783208,85.64334168925215,6,71.5
jumpsuits,maternal,EUR_34,79.46998589500377,85.84034197172117,6,71.5
jumpsuits,maternal,EUR_34,78.36187382609957,85.70786186289018,6,71.5
jumpsuits,maternal,EUR_34,79.70346429868319,85.64733526794578,6,71.5
jumpsuits,maternal,EUR_34,79.40199479939082,86.92685023721934,6,71.5
jumpsuits,maternal,EUR_34,80.55604953353547,86.73810691917146,6,71.5
jumpsuits,maternal,EUR_34,81.15223131436863,83.21934954977718,6,71.5
jumpsuits,maternal,EUR_34,78.04730644599312,83.34903946963672,6,71.5
jumpsuits,maternal,EUR_34,78.78925487352537,85.07121349167289,6,71.5
jumpsuits,maternal,EUR_34,79.23553708538726,86.76670919906564,6,71.5
jumpsuits,maternal,EUR_34,81.01395914581298,85.10633333043765,6,71.5
jumpsuits,maternal,EUR_34,81.88697578924261,85.8005140772976,6,71.5
jumpsuits,maternal,EUR_34,81.74867336846313,83.69406731900366,6,71.5
jumpsuits,maternal,EUR_34,80.4029672943069,85.92103673357558,6,71.5
jumpsuits,maternal,EUR_34,81.87621480418397,84.27970700841473,6,71.5
jumpsuits,maternal,EUR_34,80.27231118947324,84.36606623230097,6,71.5
jumpsuits,maternal,EUR_34,78.02914250264331,85.9455310009354,6,71.5
jumpsuits,maternal,EUR_34,80.69778138312785,83.44189160966214,6,71.5
jumpsuits,maternal,EUR_34,78.06967069494571,83.76471572022776,6,71.5
jumpsuits,maternal,EUR_34,80.70613537835081,83.00622773909711,6,71.5
jumpsuits,maternal,EUR_36,83.68623256439294,88.27733574749594,8,72.5
jumpsuits,maternal,EUR_36,83.06499490083486,89.53138211841205,8,72.5
jumpsuits,maternal,EUR_36,83.52178497221138,88.43942428428016,8,72.5
jumpsuits,maternal,EUR_36,84.67413480924358,90.05507466491498,8,72.5
jumpsuits,maternal,EUR_36,85.0173745227482,89.05602080247016,8,72.5
jumpsuits,maternal,EUR_36,84.38449004027855,89.91871960545252,8,72.5
jumpsuits,maternal,EUR_36,83.63699010317244,88.2398452436749,8,72.5
jumpsuits,maternal,EUR_36,82.4791488151557,89.63414377372615,8,72.5
jumpsuits,maternal,EUR_36,84.17870281207972,87.14818696279309,8,72.5
jumpsuits,maternal,EUR_36,85.63990419656473,89.94973486943167,8,72.5
jumpsuits,maternal,EUR_36,84.1218910707501,88.38561274385856,8,72.5
jumpsuits,maternal,EUR_36,82.43966824241258,89.07782752906914,8,72.5
jumpsuits,maternal,EUR_36,83.61036037914211,89.0891237420205,8,72.5
jumpsuits,maternal,EUR_36,84.66346387690518,88.59604490281394,8,72.5
jumpsuits,maternal,EUR_36,84.53109589926089,88.47986450286699,8,72.5
jumpsuits,maternal,EUR_36,82.28271227726175,90.46406366580771,8,72.5
jumpsuits,maternal,EUR_36,85.60235606563505,89.63890866782042,8,72.5
jumpsuits,maternal,EUR_36,83.37189724128493,88.6120350251817,8,72.5
jumpsuits,maternal,EUR_36,82.58835842774207,88.41821779354206,8,72.5
jumpsuits,maternal,EUR_36,82.73030630439933,90.09033959086233,8,72.5
jumpsuits,maternal,EUR_36,82.90610694894045,90.47085957203407,8,72.5
jumpsuits,maternal,EUR_36,85.8661297680626,88.01785777006052,8,72.5
jumpsuits,maternal,EUR_36,85.67653184556337,88.49093894645418,8,72.5
jumpsuits,maternal,EUR_36,85.16489692301882,89.013674115184,8,72.5
jumpsuits,maternal,EUR_36,84.93439326405677,87.80176873162816,8,72.5
jumpsuits,maternal,EUR_36,85.84651731774609,89.90113075574212,8,72.5
jumpsuits,maternal,EUR_36,85.66717277026261,90.9909670024015,8,72.5
jumpsuits,maternal,EUR_36,84.58336962746735,90.89342227845799,8,72.5
jumpsuits,maternal,EUR_36,85.0640775701667,87.9571080464703,8,72.5
jumpsuits,maternal,EUR_36,85.50347740016667,88.40342835908527,8,72.5
jumpsuits,maternal,EUR_36,82.43161769744333,89.06001063738717,8,72.5
jumpsuits,maternal,EUR_36,82.3395950084691,88.32969831654236,8,72.5
jumpsuits,maternal,EUR_36,85.79468394800419,87.97499580619863,8,72.5
jumpsuits,maternal,EUR_36,84.06548131966566,90.63556056497502,8,72.5
jumpsuits,maternal,EUR_36,85.2483628421063,89.7339037755669,8,72.5
jumpsuits,maternal,EUR_36,82.03731256753717,90.1304490341479,8,72.5
jumpsuits,maternal,EUR_36,84.29070229706196,90.00495814988857,8,72.5
jumpsuits,maternal,EUR_36,84.35573407642053,87.91983271692015,8,72.5
jumpsuits,maternal,EUR_36,83.13218393748602,87.68265170056091,8,72.5
jumpsuits,maternal,EUR_36,85.25804966964779,87.75555247115904,8,72.5
jumpsuits,maternal,EUR_36,82.63597076280107,88.88583171699143,8,72.5
jumpsuits,maternal,EUR_36,82.46111104296936,88.54614700765008,8,72.5
jumpsuits,maternal,EUR_36,83.30055840922837,89.41888109149725,8,72.5
jumpsuits,maternal,EUR_36,84.27847554634332,88.30931076511659,8,72.5
jumpsuits,maternal,EUR_36,83.0071108783763,88.21056560163682,8,72.5
jumpsuits,maternal,EUR_36,83.54144496593807,88.1339663087816,8,72.5
jumpsuits,maternal,EUR_36,83.76590030129337,87.16832418433879,8,72.5
jumpsuits,maternal,EUR_36,84.48991694426044,87.5906733226911,8,72.5
jumpsuits,maternal,EUR_36,85.18265190498862,89.22069531268976,8,72.5
jumpsuits,maternal,EUR_36,85.37220747062155,90.21544047293098,8,72.5
jumpsuits,maternal,EUR_36,85.75786206355558,87.68781298274389,8,72.5
jumpsuits,maternal,EUR_36,84.4712048444226,88.11012837871337,8,72.5
jumpsuits,maternal,EUR_36,83.43218031725867,90.0375484801684,8,72.5
jumpsuits,maternal,EUR_36,82.9315845787454,88.48746659672113,8,72.5
jumpsuits,maternal,EUR_36,82.59739954409807,88.07519130150376,8,72.5
jumpsuits,maternal,EUR_36,82.05465244113365,89.83052361856319,8,72.5
jumpsuits,maternal,EUR_36,84.21788056020952,90.94612281446629,8,72.5
jumpsuits,maternal,EUR_36,83.0070950106506,90.10077815215517,8,72.5
jumpsuits,maternal,EUR_36,82.96022960489012,90.3933273385126,8,72.5
jumpsuits,maternal,EUR_36,84.34474564934145,87.2935587880356,8,72.5
jumpsuits,maternal,EUR_36,84.64783999375221,87.3368345255313,8,72.5
jumpsuits,maternal,EUR_36,85.03204916243315,87.48856416379083,8,72.5
jumpsuits,maternal,EUR_36,83.17276437531194,87.93363552492775,8,72.5
jumpsuits,maternal,EUR_36,84.04858106753701,88.96095013994987,8,72.5
jumpsuits,maternal,EUR_36,82.44594672322222,90.1414515333712,8,72.5
jumpsuits,maternal,EUR_36,84.63896235104359,89.39974637382223,8,72.5
jumpsuits,maternal,EUR_36,84.89480584516262,87.60595671782397,8,72.5
jumpsuits,maternal,EUR_36,85.11618571067642,89.95121654081491,8,72.5
jumpsuits,maternal,EUR_36,85.96525999425484,89.11847436923269,8,72.5
jumpsuits,maternal,EUR_36,83.15492142545031,87.90914051046157,8,72.5
jumpsuits,maternal,EUR_36,82.57636787376488,87.86703106757638,8,72.5
jumpsuits,maternal,EUR_36,85.29090380097966,89.64996588606161,8,72.5
jumpsuits,maternal,EUR_36,82.7750625081318,88.35401637360557,8,72.5
jumpsuits,maternal,EUR_36,83.61441597330683,90.73645759098999,8,72.5
jumpsuits,maternal,EUR_36,82.56193232697252,90.22747742767251,8,72.5
jumpsuits,maternal,EUR_36,84.19236261738362,88.91819452689693,8,72.5
jumpsuits,maternal,EUR_36,82.84321261482826,87.76335857600583,8,72.5
jumpsuits,maternal,EUR_36,82.75729449442967,87.51273173284675,8,72.5
jumpsuits,maternal,EUR_36,85.56184133530374,87.71172605729937,8,72.5
jumpsuits,maternal,EUR_36,83.87561789128586,89.23538547416995,8,72.5
jumpsuits,maternal,EUR_36,84.32400255144604,90.0606788345008,8,72.5
jumpsuits,maternal,EUR_36,82.32252765910143,87.3669425385779,8,72.5
jumpsuits,maternal,EUR_36,85.67862517519762,90.61781564440722,8,72.5
jumpsuits,maternal,EUR_36,85.09895577037564,89.06746035789169,8,72.5
jumpsuits,maternal,EUR_36,85.7210507082472,90.8084625722012,8,72.5
jumpsuits,maternal,EUR_36,85.05862797882443,89.97898861109648,8,72.5
jumpsuits,maternal,EUR_36,84.71660239207992,88.3766298523976,8,72.5
jumpsuits,maternal,EUR_36,85.71371871581991,89.76087352021483,8,72.5
jumpsuits,maternal,EUR_36,82.38581945141159,88.40354506865397,8,72.5
jumpsuits,maternal,EUR_36,82.55113936424952,87.01172126546092,8,72.5
jumpsuits,maternal,EUR_36,84.92839532072362,89.13263832962066,8,72.5
jumpsuits,maternal,EUR_36,84.00309665797121,90.47215315567324,8,72.5
jumpsuits,maternal,EUR_36,82.48682642597579,90.26358685846503,8,72.5
