category,style,size,chest_cm,waist_cm,low_hip_cm
tops,regular,4XL,150.98342463359612,138.02335074960794,144.30258198761814
tops,regular,4XL,147.18480723924995,142.44568291425628,145.06291121850404
tops,regular,4XL,150.42242419788954,133.86973764221298,146.9479188503159
tops,regular,4XL,153.4721026547492,135.49736937526905,141.2009774273477
tops,regular,4XL,150.20062724965382,136.7335047095159,148.12336472762544
tops,regular,4XL,146.2350219558246,132.31581461091332,150.05705352243896
tops,regular,4XL,150.44127509535298,138.74096416394585,141.93476870779358
tops,regular,4XL,154.37165514649635,133.29976143524382,148.75188266363944
tops,regular,4XL,145.48117403137476,144.58642086273252,149.32330892517726
tops,regular,4XL,148.0447976663945,137.859591160602,142.8854125792577
tops,regular,4XL,144.92802800171702,142.7633681745042,141.0726746104359
tops,regular,4XL,153.83514200492158,137.24378174412675,150.9461117270565
tops,regular,4XL,152.2261061334661,133.24089687021228,149.22979361840655
tops,regular,4XL,146.08377883346665,138.74977426533871,145.83758323011472
tops,regular,4XL,149.72142238171034,139.59935890630896,142.62227595362097
tops,regular,4XL,148.413677311155,144.5686528367941,150.9568388189366
tops,regular,4XL,145.30807785682975,142.56323189926917,150.39295459292686
tops,regular,4XL,146.02733007621353,141.61085765140345,144.60634871312251
tops,regular,4XL,147.32228335126982,133.1026968874431,141.40991851527158
tops,regular,4XL,146.80232412390117,133.2796334776749,149.50000105159086
tops,regular,4XL,151.45795701361934,142.59029138248033,143.3979288922812
tops,regular,4XL,151.1827997313666,144.71940396099816,142.76727897444414
tops,regular,4XL,146.76767664378346,144.91301115137475,141.09608257100643
tops,regular,4XL,148.5833186159836,138.9622973520909,143.04104952770683
tops,regular,4XL,145.09427982622626,141.15264763423937,142.19964577333272
tops,regular,4XL,154.27203155419875,137.84994487718467,150.25420850697785
tops,regular,4XL,151.4301157832856,136.273213834128,145.01849535839202
tops,regular,4XL,152.45610471860124,141.3509456410688,150.57427905409406
tops,regular,4XL,152.73694929692877,137.0707221868642,140.14522429947587
tops,regular,4XL,152.8845245409443,142.74503323807733,141.52258089377534
tops,regular,4XL,144.61865504267953,135.37066471082525,148.62327926167416
tops,regular,4XL,144.4696849546949,140.3320056934981,144.37148217289644
tops,regular,4XL,144.35198290292078,137.52308126431285,141.5647623328093
tops,regular,4XL,143.82734465372803,134.81942664426552,141.64070280216364
tops,regular,4XL,152.16064830026022,140.8181315477828,143.44456605631183
tops,regular,4XL,151.3632477939344,143.20380655312673,147.9964167195102
tops,regular,4XL,154.08755753384685,142.86872488981848,140.14918472063687
tops,regular,4XL,147.6926328324111,134.8831193866631,140.2159528778187
tops,regular,4XL,144.56083101921283,138.24260425216067,142.82500466169319
tops,regular,4XL,154.86863272121892,145.2002884596736,150.9328184107734
tops,regular,4XL,147.35435625267064,139.54815906791794,143.5341430703702
tops,regular,4XL,151.78499782977755,144.3192024352777,140.50027139892464
tops,regular,4XL,151.15869993347064,136.3667967549239,151.42445716893369
tops,regular,4XL,153.5250709592426,137.64824599979573,144.50788347725637
tops,regular,4XL,143.99860721736292,144.4666833176334,146.36478891878335
tops,regular,4XL,144.71078653665546,139.71605473709607,150.70484827866423
tops,regular,4XL,143.61959245162205,143.77006268998352,143.40825002950302
tops,regular,4XL,144.47083672031923,133.33630939756281,142.30505204778993
tops,regular,4XL,143.13489574561066,134.02952083264154,141.78722080958406
tops,regular,4XL,150.09350355235782,141.98382805466372,148.45368659214103
tops,regular,4XL,146.03940668595266,141.6124181714349,146.20371316679459
tops,regular,4XL,152.94894994267537,138.05841443851526,147.50953107250163
tops,regular,4XL,143.1849216879382,132.73525150549725,144.71060561760788
tops,regular,4XL,149.48650715882658,144.20622727212537,143.1389594862062
tops,regular,4XL,153.53197489824632,132.76712316559778,145.93164717232224
tops,regular,4XL,154.49099421172363,134.53458740887282,142.12453937847073
tops,maternal,XS,87.1749965123174,72.3059332877268,93.05996172672945
tops,maternal,XS,85.98649170193991,72.27702919824286,93.84218053675936
tops,maternal,XS,86.16079736345587,75.14856001634145,93.33573294069875
tops,maternal,XS,87.80786867176825,75.84546412188337,92.72838973070645
tops,maternal,XS,84.16515894667383,75.88408728033319,92.85769886977204
tops,maternal,XS,85.09252792679884,75.92924420637802,93.98185374877804
tops,maternal,XS,84.33361745305206,73.85600509386641,92.77477935590143
tops,maternal,XS,85.15660021536127,74.08053017455433,93.75530528898585
tops,maternal,XS,86.13117143261783,75.13941377388467,93.55807239880951
tops,maternal,XS,84.68284038224395,74.33855168968057,93.5607533345724
tops,maternal,XS,85.72627359277668,73.08506236739792,89.90751800371214
tops,maternal,XS,87.97423276767398,72.77209105383146,92.88553038931872
tops,maternal,XS,86.96610632843198,72.32738947019915,89.57631321687634
tops,maternal,XS,84.83467329291348,73.39170893714058,91.50260362358304
tops,maternal,XS,86.83092584116163,74.8337694347332,90.1812128969591
tops,maternal,XS,86.92257051698697,72.96266662501176,89.25732205576867
tops,maternal,XS,87.88214715285358,74.08868630991901,92.71782688194108
tops,maternal,XS,86.50830839726578,72.50933945155253,89.31345571237534
tops,maternal,XS,86.57783446203679,75.72139208110896,91.69973113228177
tops,maternal,XS,86.94974094016139,72.665860273574,89.04116107669256
tops,maternal,XS,85.93243444642056,72.63725688041717,90.89788698012357
tops,maternal,XS,87.0376069571969,74.42409497072433,90.35621869477984
tops,maternal,XS,86.08416023066137,73.6613516610548,93.80490716188905
tops,maternal,XS,86.11786518136127,74.05719651388024,89.43555860885024
tops,maternal,XS,84.14023586613635,72.11715523649677,93.45919947790804
tops,maternal,XS,84.49734354909639,73.50098102090762,90.5853081565147
tops,maternal,XS,86.13636684391977,72.24333695082129,92.27334344626503
tops,maternal,XS,86.83834663283925,73.59407234627695,89.69706711406597
tops,maternal,XS,84.14966728738187,72.31377973564992,92.86337288151513
tops,maternal,XS,85.30343630796345,72.25315129011213,92.90831975355445
tops,maternal,XS,86.77795908588766,73.55640433203742,92.00544143090525
tops,maternal,XS,85.2085229213517,75.87656965132575,92.4404087043646
tops,maternal,XS,87.13216674751271,75.8810515234899,89.2671068879922
tops,maternal,XS,84.74278378649043,75.62351452939957,89.58167734876199
tops,maternal,XS,84.9437249280252,72.36311640271362,90.67329047820745
tops,maternal,XS,85.89504413351709,72.21804465177902,90.50319758269453
tops,maternal,XS,86.76009780252721,73.11327649668073,91.00160472832827
tops,maternal,XS,86.9391472294843,72.25068788496354,90.91049445230865
tops,maternal,XS,86.22113191328036,74.61572601034429,92.55164264456685
tops,maternal,XS,84.86084954644488,75.70861802801517,90.0570966286812
tops,maternal,XS,87.74088425864171,75.0870545868771,91.66726307207435
tops,maternal,XS,87.69893706508009,72.7730203656718,91.48296365771816
tops,maternal,XS,85.94338665985822,74.3875469403086,90.3871443122898
tops,maternal,XS,86.1428081869382,75.19998995852079,93.01866072565683
tops,maternal,XS,85.56428329274223,72.6945242523942,90.7635076132451
tops,maternal,XS,87.32419509037844,73.87965796416117,90.08516739994522
tops,maternal,XS,87.87273886622269,74.17703982359173,93.31973984883622
tops,maternal,XS,86.40082492803909,74.89039058877327,90.73537075966996
tops,maternal,XS,86.64906918979761,75.06928141652197,92.42887021004535
tops,maternal,XS,85.37385983928452,75.58274024631524,89.30920178757573
tops,maternal,XS,86.79103214287558,74.53847753482951,90.45597099959177
tops,maternal,XS,85.73505243618061,72.90490423990592,90.83773370415597
tops,maternal,XS,84.1628880596471,73.49981872479788,90.96691100689789
tops,maternal,XS,87.51810691258676,74.60307497148817,90.66885507855721
tops,maternal,XS,84.73798590667305,73.79061484306627,90.7396853960702
tops,maternal,XS,87.95586765069828,72.30862566989164,93.72952109122481
tops,maternal,XS,84.54793085418687,73.69668016308073,90.34724354931394
tops,maternal,XS,86.71097416367279,75.49645963965523,92.73591086122035
tops,maternal,XS,85.86137038501106,72.6692241153933,91.06660910756418
tops,maternal,XS,84.95284580174493,74.48338684862391,90.81694778393297
tops,maternal,XS,86.35520152793993,75.54282699128929,91.98008427548702
tops,maternal,XS,86.8192609587391,72.5967493625174,89.14113840347207
tops,maternal,XS,85.4183200976674,72.74005938663939,91.15696854160457
tops,maternal,XS,84.86754534708142,75.00849981320641,93.93491489003824
tops,maternal,XS,85.17395845372654,73.85913861884234,89.61598584441843
tops,maternal,XS,86.00745984732151,75.84393315832476,92.18109420954917
tops,maternal,XS,84.96599707808403,75.4764437720152,89.1757085560795
tops,maternal,XS,85.20863012181506,73.19845511752497,93.86838967602037
tops,maternal,XS,86.75616310707571,73.15681377746546,92.12647962423024
tops,maternal,XS,84.55574758336348,72.90927579375563,91.04097319236058
tops,maternal,XS,87.72145289875019,75.58502846160468,91.48504120358369
tops,maternal,XS,84.4343371963238,72.52331015826103,93.26259617029879
tops,maternal,XS,87.2621313524333,75.72532156525453,92.28983426923256
tops,maternal,XS,84.66456000923938,74.53673432051292,89.06130626384473
tops,maternal,XS,86.61230874263148,73.80634047743891,89.86254016341779
tops,maternal,XS,86.99027201562707,73.0302595166105,92.84710509298843
tops,maternal,XS,86.87208580509932,73.45331905471843,93.50858100979507
tops,maternal,XS,85.81806464447298,73.37661133799041,93.77683920076767
tops,maternal,XS,86.05722471736453,75.09694716643718,91.9020948813894
tops,maternal,XS,85.67834220228941,72.90870035892172,90.40883258429476
tops,maternal,XS,87.9418662915039,74.63091057896969,92.14411317070146
tops,maternal,XS,84.27570348861305,73.1175090495191,90.01238224735727
tops,maternal,XS,87.48717023695392,74.73653938816598,89.24157996051517
tops,maternal,XS,84.69104999714594,74.25635870738945,92.01611186582514
tops,maternal,XS,84.4743532939815,74.92526059656925,91.35883290468985
tops,maternal,XS,86.72458805546455,73.142170081994,91.85824897549219
tops,maternal,XS,85.34383084636491,73.54135345749825,90.94099162624214
tops,maternal,XS,85.90731789648741,74.87150685989866,90.6699005550818
tops,maternal,XS,85.32799675646909,73.4983580227628,93.64611755546531
tops,maternal,XS,87.36964278079321,74.30380950145373,93.92140994873866
tops,maternal,XS,87.37197998556297,73.47734562334136,90.24173452223617
tops,maternal,XS,85.26979766396569,74.36477123654228,90.32147062102834
tops,maternal,XS,85.08847304534157,74.50692317461828,91.5660741638967
tops,maternal,XS,84.35436288695232,74.90759758522559,91.4585117217315
tops,maternal,XS,87.73154948835713,74.04809215450953,92.20975830189207
tops,maternal,XS,84.78310046900454,74.59400555310566,92.21789393771996
tops,maternal,XS,86.80813921067805,72.93407777346386,90.65377960614963
tops,maternal,XS,86.13648725749646,72.61257968460208,91.33177369968693
tops,maternal,XS,84.62806464512857,75.51851358552169,92.67698698733766
tops,maternal,XS,85.34787240833342,74.28291711388022,89.39250740878035
tops,maternal,S,89.29592319950564,79.37062782022346,100.14305751549917
tops,maternal,S,93.13911916109109,78.71979163559735,96.39306482882996
tops,maternal,S,91.00804085227061,81.55845664291556,98.0913355094108
tops,maternal,S,95.24547556906099,78.46442449236173,99.10419392163159
tops,maternal,S,95.19168897161725,78.0138478649234,97.72803820958582
tops,maternal,S,89.39807502563046,79.84120553760867,100.14494256086599
tops,maternal,S,89.94358349961432,77.19823128649456,97.86229124867221
tops,maternal,S,93.82445419094134,83.7222946826852,94.11654147530375
tops,maternal,S,93.71871761604295,83.33415944241803,100.86798841063563
tops,maternal,S,92.66508493007653,79.42821061315551,95.15782517269432
tops,maternal,S,89.78054354616782,78.2169626506615,95.9648640945913
tops,maternal,S,89.01742068515978,76.45567293934803,95.51188302610225
tops,maternal,S,94.89068152269328,78.9767366251718,98.59368929428838
tops,maternal,S,95.32649899615714,79.65149406358951,100.07195115163006
tops,maternal,S,89.34582676921306,82.16793044203725,97.29298021695784
tops,maternal,S,93.21577389973532,79.63943724007964,97.16446362472325
tops,maternal,S,91.02606493159135,79.43240033572802,99.05957793146277
tops,maternal,S,88.2100968803553,79.95982916833401,99.53069195249655
tops,maternal,S,94.27692516678752,80.75055537878332,97.54383167774249
tops,maternal,S,92.77190018794963,82.75953107964165,94.93753689940306
tops,maternal,S,94.72048651273249,80.59064548030882,97.50719799312355
tops,maternal,S,94.89076007692006,77.72180322968087,95.5500703722279
tops,maternal,S,93.51836146029483,80.79996154070035,99.58360558682232
tops,maternal,S,94.75046846886192,80.62790435336701,97.52794759012248
tops,maternal,S,94.00809171271374,79.66237065182602,95.67143895259142
tops,maternal,S,89.06545823084286,76.66861572126352,96.83641008210242
tops,maternal,S,95.25527735476817,83.62635385615901,97.96674710922646
tops,maternal,S,94.0783727933283,81.8254571377948,97.34987391369616
tops,maternal,S,93.90937933446453,80.02182533764794,100.01941635621866
tops,maternal,S,88.58577631778158,76.76948643662315,97.4787846786161
tops,maternal,S,89.54326518984101,79.48595886149317,94.19852591151795
tops,maternal,S,88.03599504030264,78.01806814018822,100.3581014252148
tops,maternal,S,90.71455988189908,82.18672430425121,94.12770728022292
tops,maternal,S,91.14956891337648,76.44339829116497,95.82651481525876
tops,maternal,S,90.16577076838175,76.48878121845519,98.80500528444226
tops,maternal,S,92.78074477110842,78.64373763478696,97.2808472927476
tops,maternal,S,88.11039049568053,81.42775263299635,97.03537779843575
tops,maternal,S,89.89097484101102,83.67462958504952,97.62542601442425
tops,maternal,S,94.50686899677952,76.43064075497928,98.33644114481679
tops,maternal,S,88.08544662480969,79.35181409453037,99.86787605527263
tops,maternal,S,95.20546698233964,82.48908668804656,96.62278558641597
tops,maternal,S,93.73151139618975,80.22177308319631,96.97033773596375
tops,maternal,S,91.22173481020833,81.33250950096226,95.70253539086089
tops,maternal,S,89.02668007857221,76.6960211412021,97.15394692928868
tops,maternal,S,92.77329879437386,82.73740591932139,100.30775407718019
tops,maternal,S,88.04248115774895,76.3324513154609,94.40219265492053
tops,maternal,S,94.40182479070789,80.37929419452233,95.37308030260517
tops,maternal,S,88.76241347572979,81.10288285559056,98.09743104114234
tops,maternal,S,94.45312001688237,79.70180238376656,98.69229980994884
tops,maternal,S,92.22868705878673,79.56314850696647,96.4106060576264
tops,maternal,S,91.72555941495841,76.99310394636764,96.1753970984486
tops,maternal,S,91.8092522991592,80.52051411868732,99.51002858528445
tops,maternal,S,91.72548183517758,81.49136594691817,99.81065429660876
tops,maternal,S,89.90314316756823,81.21582003486606,95.47955888853849
tops,maternal,S,94.72678209149781,83.7236966493396,100.69566410579223
tops,maternal,S,92.73328961647108,77.76961055068222,98.51778233269307
tops,maternal,S,95.02024283630638,83.4164696714002,99.1165317988892
tops,maternal,S,93.80028682142108,77.66770966215438,96.18463616424846
tops,maternal,S,89.57402688241122,78.50817910028768,94.96256697828073
tops,maternal,S,89.54064509517143,77.27231896619543,97.27718614187553
tops,maternal,S,88.28800185607003,83.30119185026179,99.35180064841165
tops,maternal,S,89.71065435315039,82.90186817861232,95.32850294770803
tops,maternal,S,95.73497536559609,81.70880118754424,94.62053754103297
tops,maternal,S,94.66114031024117,78.88466445965354,96.5285368729655
tops,maternal,S,93.43101772725949,82.54242689110673,97.71254418645228
tops,maternal,S,90.91608627682751,78.78257163665754,99.69645888412813
tops,maternal,S,88.55038100183728,82.26596732176016,100.35164065068052
tops,maternal,S,95.26743349593819,77.94147839559834,100.54915886849143
tops,maternal,S,88.72187335369084,82.63536777700808,99.9104171125679
tops,maternal,S,88.2350545230181,79.97623961563374,94.24712994792101
tops,maternal,S,90.6957199263044,76.48845563400933,94.64367497946641
tops,maternal,S,93.71284568522718,81.03320723291627,100.66156030171899
tops,maternal,S,90.44581242767046,83.59369528633542,97.80543069167747
tops,maternal,S,92.44027094545527,79.22410014358232,99.63067243738382
tops,maternal,S,94.66704669882213,83.71839614908575,95.43184870676379
tops,maternal,S,92.71723835872766,82.94335009699114,96.62484672513322
tops,maternal,S,90.61185108139937,78.65503960411547,96.7550933397509
tops,maternal,S,92.1266718508024,78.69490114022928,96.86522152135859
tops,maternal,S,94.18475813916183,80.29663323455082,94.65285449975744
tops,maternal,S,88.760829157984,83.4526956504824,94.61699394518027
tops,maternal,S,88.04201926933857,76.47806524535383,99.61282919558278
tops,maternal,S,95.78720036669822,78.75954457169698,97.77187351956944
tops,maternal,S,88.86607101987192,76.79063835619614,100.95749721295374
tops,maternal,S,89.35610276511119,82.05834318992122,99.84273911318843
tops,maternal,S,94.72960546415884,80.98258504962095,99.44088033187874
tops,maternal,S,88.04548005709162,82.3448004715888,96.87219134632136
tops,maternal,S,95.63696711948081,83.92310099316222,94.36145728773327
tops,maternal,S,89.23594265314442,82.1214293567478,100.73811027221971
tops,maternal,S,89.77325466575718,82.2443441357202,100.55152484830542
tops,maternal,S,92.38124887623846,82.33726312214128,100.41277801079174
tops,maternal,S,90.97447103793067,76.19716862359496,100.66494705878222
tops,maternal,S,93.4751437969971,81.91259574140564,94.51888819927353
tops,maternal,S,95.29039608453976,77.12790669429405,95.27228296986175
tops,maternal,S,94.0069343673111,80.29810090647584,99.894840304494
tops,maternal,S,95.9110626614741,77.62836994806766,98.1113482735411
tops,maternal,S,93.1521507094268,77.80468599993777,95.04357525387593
tops,maternal,S,89.00654913352878,79.12368618689116,100.52497957712427
tops,maternal,S,94.48572555667873,79.07284508876225,96.12441856265906
tops,maternal,S,91.19345696317012,80.93587969320421,99.12915364693518
tops,maternal,S,91.76546732995565,80.59714401271262,98.46891535074809
tops,maternal,M,103.02001260046538,88.53880829749026,106.50258377393001
tops,maternal,M,103.76533002372373,88.28812242856098,105.73989035735417
tops,maternal,M,98.48581574784625,84.7669100171315,102.4506582418624
tops,maternal,M,103.95998325558735,90.25993066849134,103.03974433707282
tops,maternal,M,100.03524284978353,91.99640364981656,101.00903175104071
tops,maternal,M,102.87303290427501,85.5487373512532,103.33645577577074
tops,maternal,M,99.42376140110139,89.6675481620609,104.64605402903703
tops,maternal,M,100.44760979017741,90.72726639660833,104.6733838171913
tops,maternal,M,102.52697256163384,90.57533284975334,103.98538158566569
tops,maternal,M,101.84210542842972,87.90729766309116,106.07457716938794
tops,maternal,M,102.47700923793637,91.55908843879875,101.37658028644094
tops,maternal,M,103.35395546878621,91.50820879591737,107.1936897797464
tops,maternal,M,98.09282171094489,88.06073180524143,104.89816848444974
tops,maternal,M,98.52464016944917,86.54747979823959,103.05901805119815
tops,maternal,M,96.07171075350415,91.50102671414378,107.25789092041252
tops,maternal,M,102.8294909836168,87.44347809859491,101.82531076034725
tops,maternal,M,102.10459327339933,88.62653455629811,103.1062498258611
tops,maternal,M,97.13650660950533,87.84689512741517,106.7219060681555
tops,maternal,M,96.99273581055188,86.73625150183234,102.5543946873411
tops,maternal,M,98.67049773803417,84.41530476267154,106.73748088361272
tops,maternal,M,96.98236697877286,85.52113712183876,102.50847729255594
tops,maternal,M,98.35672729567113,89.47584259506783,102.55252334748377
tops,maternal,M,97.0093408797145,84.5359745334123,101.59261333785865
tops,maternal,M,103.34382152585513,88.43837335729737,101.31197608513659
tops,maternal,M,99.7822180492075,85.03394462528207,102.6564414084231
tops,maternal,M,98.58564357309923,89.01840888482133,106.97439003700988
tops,maternal,M,96.00946203024992,87.69013592726583,107.41108487172605
tops,maternal,M,99.17174434062993,88.54252056473265,103.89471492563997
tops,maternal,M,97.23689093363545,88.15056499826655,103.79425050586269
tops,maternal,M,96.10687634366248,86.65210209556956,102.05028821592276
tops,maternal,M,96.77087954239721,84.65267064808373,104.38386084941102
tops,maternal,M,96.2173059704004,86.9655207907598,104.8889158373974
tops,maternal,M,103.59948499271874,91.21396691117516,102.96686634901057
tops,maternal,M,98.78066632258921,91.01470023751074,101.88799219190398
tops,maternal,M,103.19922619977434,87.05661251914393,106.66865597854417
tops,maternal,M,96.39966669887257,89.14918539155188,105.44351752939306
tops,maternal,M,101.25921506288486,90.95109374309455,107.7811305134955
tops,maternal,M,99.8662728979424,90.39208254075281,102.25845743251193
tops,maternal,M,102.93422789749248,91.24539127321066,104.08423582119377
tops,maternal,M,103.40852731998261,88.29050919884385,102.3725124452037
tops,maternal,M,99.04711151555159,87.08353585647356,107.17859567426032
tops,maternal,M,102.02801902348772,84.51544854295581,104.3047301322896
tops,maternal,M,98.138696294914,87.61269812279664,101.29025350880413
tops,maternal,M,103.65533058199622,91.88420123616105,102.79898326767844
tops,maternal,M,101.64356987326569,84.1372671735331,102.54589966471531
tops,maternal,M,100.37411053117054,89.3895590270389,104.73527015402432
tops,maternal,M,103.30301822030297,86.8528556061367,102.47902215223361
tops,maternal,M,100.14232258672207,87.29146792855813,104.85160241254675
tops,maternal,M,97.53732026769649,86.91881975477142,106.2806796087295
tops,maternal,M,102.05449523689938,88.9015527575788,103.10127802035831
tops,maternal,M,99.96176255723366,84.50998842672293,101.50832317799879
tops,maternal,M,96.89958311270804,84.88614498702887,107.26593018509308
tops,maternal,M,98.08362964733767,88.1576707630733,107.43235166248466
tops,maternal,M,97.59081967665811,84.03140092835893,105.86223751093654
tops,maternal,M,103.51980187193409,90.2393721593023,101.35116341946126
tops,maternal,M,98.29463026605532,88.66996971164353,102.32407893811457
tops,maternal,M,103.60021635836452,90.44379949181793,104.82443868923212
tops,maternal,M,96.46717627438636,91.3978785243981,106.11474365897038
tops,maternal,M,97.42405752891447,84.93729822534279,104.67093147115351
tops,maternal,M,103.71609596659295,91.24345040202022,102.01753746118199
tops,maternal,M,99.69203630723784,86.602638503001,103.15280447201522
tops,maternal,M,98.99036512464271,90.23293079666401,104.9780624220067
tops,maternal,M,101.41602703835932,86.83930111895229,105.22228641103058
tops,maternal,M,97.05095789939844,85.89628450197333,105.91823688058562
tops,maternal,M,102.94133826842561,91.55979702761765,101.28381409785798
tops,maternal,M,96.96527672234893,91.75977845439857,103.61014895135605
tops,maternal,M,97.02332614259709,88.87499200643906,104.56736247547953
tops,maternal,M,102.03613744591594,88.94141619412751,104.58758639224192
tops,maternal,M,101.92456216331281,88.60875215955531,107.79683138328211
tops,maternal,M,96.83943379775006,89.99726664117591,103.39192861569084
tops,maternal,M,98.56260671462589,85.88925413869853,105.588016878511
tops,maternal,M,96.53908667841006,89.18721550497989,103.26458453253635
tops,maternal,M,96.68410368030884,85.43101821175756,103.98084257256173
tops,maternal,M,101.76923401148623,86.1481599760728,102.96244783318038
tops,maternal,M,97.90619240334416,87.23836863382417,101.32101425050867
tops,maternal,M,99.74892693453607,84.56149559811313,101.35015449460542
tops,maternal,M,98.06540994502883,88.66348807926516,103.33414104722736
tops,maternal,M,96.58877688247198,88.9416717233338,105.33926514811628
tops,maternal,M,101.48262152373337,91.39525312808937,101.6157732765665
tops,maternal,M,98.22192555893618,89.7151127270343,103.1656262225401
tops,maternal,M,99.65403356381385,89.5515536973224,103.49453144899627
tops,maternal,M,98.24523556380525,85.31349331932839,101.4232111616029
tops,maternal,M,99.1883399969433,86.38986412701452,104.5679258229263
tops,maternal,M,97.58273851191065,84.05811776499968,102.37864876544643
tops,maternal,M,98.38507619868645,89.60735041590983,102.8859372697061
tops,maternal,M,100.7019940667383,91.02213275247887,106.25173985392826
tops,maternal,M,103.21918064079028,90.91134672795411,104.01198415279156
tops,maternal,M,101.34570024022621,89.8775881354213,104.25476769682382
tops,maternal,M,103.85448967346368,90.18840425659036,101.88240256862669
tops,maternal,M,100.16913901582298,90.95253918186826,106.06055868790943
tops,maternal,M,102.92593032203281,89.81679322519349,104.51769115501055
tops,maternal,M,103.2271747544555,89.29435676151887,106.09287018449595
tops,maternal,M,103.53785606704395,91.77932831091235,107.24917609097628
tops,maternal,M,98.12290782726194,87.90180698815553,103.5369807092911
tops,maternal,M,100.32996324036823,91.00779822340189,105.85114907794329
tops,maternal,M,96.2031869263688,88.48895667168046,101.29095200785973
tops,maternal,M,96.71486605730908,86.3845098449271,107.3512705777222
tops,maternal,M,100.60952322178537,88.90944587058667,102.44318054380857
tops,maternal,M,103.2990061934433,91.18972008317303,102.68270768118032
tops,maternal,M,98.7175966403946,91.56208044136761,104.90454603081771
tops,maternal,L,112.83640074135454,95.83407758598514,112.00076141801436
tops,maternal,L,105.12976864245768,95.01941192633363,114.14145039065126
tops,maternal,L,112.15176187749279,96.17723292715375,113.61228968347191
tops,maternal,L,109.76199797892392,93.53096102161747,113.1640775386391
tops,maternal,L,106.78924281181841,98.80789827805344,114.34139768428709
tops,maternal,L,106.34831128391706,101.20974094707967,112.69801470481676
tops,maternal,L,105.74444328159095,100.76504536188105,113.28411703957013
tops,maternal,L,110.20507207820502,99.14917437956515,109.42506054749425
tops,maternal,L,107.4687936745348,92.17361580741077,114.96004135791154
tops,maternal,L,104.99933427075206,95.81127220603261,111.9003015794714
tops,maternal,L,106.17635151974605,97.2473977976895,111.65119618401735
tops,maternal,L,104.30221445647629,96.72675244336439,112.53565975215952
tops,maternal,L,112.4489444651806,99.54284654343334,114.68081282579163
tops,maternal,L,111.92428605302905,95.98115330397125,114.89645286790783
tops,maternal,L,110.67341043739248,95.27657496597627,108.31223272722934
tops,maternal,L,111.52858850929181,101.34218142623146,111.53399029244076
tops,maternal,L,105.92028256522816,93.67848873536936,112.18966529523539
tops,maternal,L,110.35047606535551,98.38661436135435,111.01674626391137
tops,maternal,L,111.63334956365021,97.35052296296207,109.01913802730921
tops,maternal,L,111.28652282714472,99.13796145698974,110.03515128539806
tops,maternal,L,108.80999782797826,100.57694056930994,111.57749639459496
tops,maternal,L,106.31072868521694,96.48918285637924,111.70054158494322
tops,maternal,L,108.58219769524386,92.39851157002357,113.57572318827346
tops,maternal,L,105.15495793014293,92.89756654124946,113.03394033360044
tops,maternal,L,104.85571550533565,99.38528228599347,114.24668118268669
tops,maternal,L,105.10468205621552,93.20032900474105,111.5844144222425
tops,maternal,L,104.36583121093905,98.90322828852729,110.2724374886717
tops,maternal,L,110.49444858768999,94.24163457808282,114.36344625305404
tops,maternal,L,112.59203409749549,98.4082808411596,112.78727847352748
tops,maternal,L,108.75725409530077,100.12705766655907,113.95465984759369
tops,maternal,L,106.20564707830377,101.38161027215929,111.80241884393297
tops,maternal,L,104.05948806230968,93.8307573894866,112.75189960672938
tops,maternal,L,107.12975235640623,99.47134817600782,110.89986363817606
tops,maternal,L,110.8527072344586,93.96472857980947,112.46600505134938
tops,maternal,L,109.64532322846883,96.6258949806325,109.94172354008742
tops,maternal,L,104.22710186178051,96.6950871667574,113.77810068278211
tops,maternal,L,108.49896030470711,94.69271452316046,109.24029422919523
tops,maternal,L,112.1497025480879,96.59117698496183,112.67357541565065
tops,maternal,L,111.85815752294464,92.1842511361016,110.59418992495704
tops,maternal,L,112.86849274184763,95.19405113053563,109.43307965471766
tops,maternal,L,106.86648421554818,99.19378761778857,109.81257129124752
tops,maternal,L,104.10566078683624,100.39399277555064,114.8949882557869
tops,maternal,L,106.48350011898233,101.91573777392179,113.47079889357062
tops,maternal,L,106.98177852413878,101.60007534383514,110.56259198714433
tops,maternal,L,104.20222436172443,99.9691888642127,113.41958358350647
tops,maternal,L,108.23901936459698,99.95919130072495,111.1787459259121
tops,maternal,L,104.70082309170803,93.92095343249225,112.7296063187577
tops,maternal,L,109.392084080832,100.04258979759413,112.12754824756553
tops,maternal,L,105.91519752348424,99.12709239573492,108.20727861754439
tops,maternal,L,105.5572201927325,100.30399345183592,114.2031262923257
tops,maternal,L,109.18983345671577,100.16764699306289,114.43146572615935
tops,maternal,L,111.15005240123814,100.56309870081114,109.2318731197873
tops,maternal,L,104.2097710047575,99.7706131518712,109.1216373157253
tops,maternal,L,104.3353651917176,101.02346348276116,110.7770986071767
tops,maternal,L,111.73892885249116,92.88189547112292,111.21867333692374
tops,maternal,L,108.2645097847072,101.04046495735635,109.81918576471044
tops,maternal,L,110.91624874188933,98.5629270826058,110.37113274532814
tops,maternal,L,110.740433892788,99.83946756672938,111.94008111873636
tops,maternal,L,112.87662626951544,92.73680137118511,109.78400101810111
tops,maternal,L,110.73258087108394,101.17791726761395,112.13907144696422
tops,maternal,L,110.8245981544779,95.93992436811892,112.71872318218405
tops,maternal,L,112.53087187748179,93.83378790352607,114.00819397702685
tops,maternal,L,106.79425100314796,100.20507977235127,114.24388015060278
